step,entropy
9463,2.079441
9465,2.079438
9466,2.079441
9467,2.07944
9468,2.079441
9470,2.079433
9472,2.079441
9473,2.079441
9474,2.079442
9475,2.079442
9477,2.079441
9478,2.079441
9481,2.079441
9483,2.079441
9484,2.079441
9485,2.079441
9486,2.079442
9487,2.079432
9488,2.079442
9495,2.07944
9496,2.07944
9498,2.079442
9502,2.079441
9503,2.079441
9504,2.079441
9505,2.079442
9506,2.079441
9507,2.079442
9508,2.079441
9509,2.079441
9512,2.079442
9515,2.079442
9517,2.079441
9520,2.079435
9521,2.079442
9522,2.079441
9524,2.079442
9525,2.079442
9527,2.079441
9529,2.079441
9530,2.079442
9532,2.079441
9534,2.079428
9535,2.079441
9536,2.079441
9538,2.079441
9539,2.079441
9541,2.079441
9542,2.079434
9544,2.079442
9546,2.079441
9547,2.079441
9548,2.079442
9549,2.079442
9550,2.079442
9551,2.07944
9553,2.079441
9556,2.079441
9559,2.079441
9561,2.079441
9564,2.079441
9565,2.079441
9568,2.079441
9570,2.079426
9571,2.079441
9573,2.079442
9574,2.079441
9576,2.079441
9577,2.079441
9578,2.079441
9579,2.079442
9581,2.07944
9582,2.079441
9583,2.079441
9585,2.079441
9586,2.079441
9590,2.079442
9591,2.07944
9593,2.079442
9594,2.079437
9595,2.079441
9596,2.079441
9598,2.079441
9599,2.079441
9600,2.07944
9605,2.079441
9607,2.079441
9613,2.079441
9617,2.079441
9619,2.079441
9620,2.079442
9622,2.079437
9624,2.079441
9628,2.079441
9629,2.079441
9631,2.079441
9632,2.079441
9633,2.07944
9637,2.079441
9642,2.079441
9643,2.079442
9644,2.079441
9645,2.079442
9646,2.079441
9647,2.079441
9648,2.079441
9649,2.079441
9653,2.079441
9654,2.079441
9656,2.079441
9657,2.079442
9658,2.079441
9659,2.079442
9660,2.079441
9661,2.079442
9662,2.079442
9670,2.079442
9675,2.079442
9677,2.079441
9679,2.079441
9680,2.07944
9681,2.079441
9682,2.079441
9683,2.079442
9685,2.079442
9686,2.079441
9688,2.079442
9689,2.079442
9690,2.079442
9692,2.079437
9693,2.079442
9695,2.079439
9696,2.079442
9697,2.079442
9700,2.079441
9701,2.079442
9702,2.079439
9704,2.079442
9705,2.079441
9706,2.079432
9707,2.079442
9708,2.079436
9710,2.079441
9712,2.079442
9713,2.079442
9714,2.079442
9716,2.079441
9718,2.07944
9719,2.079441
9720,2.079442
9721,2.079441
9722,2.079442
9723,2.079442
9726,2.079441
9727,2.07944
9728,2.079441
9730,2.079441
9731,2.079438
9732,2.079431
9735,2.079442
9736,2.07944
9738,2.079442
9739,2.079439
9741,2.079441
9745,2.079442
9747,2.079442
9748,2.079441
9749,2.079441
9750,2.079442
9751,2.079442
9752,2.079441
9754,2.079439
9756,2.079441
9757,2.079441
9758,2.079441
9759,2.079441
9760,2.079441
9761,2.079441
9765,2.07944
9769,2.079442
9773,2.079442
9775,2.079441
9776,2.079441
9777,2.079441
9778,2.079441
9779,2.079442
9780,2.079441
9782,2.079441
9783,2.079441
9784,2.079441
9788,2.079439
9789,2.079441
9790,2.079441
9792,2.07944
9795,2.079441
9797,2.079441
9798,2.079442
9800,2.079416
9803,2.079426
9806,2.079442
9807,2.079441
9808,2.079441
9809,2.079442
9810,2.079441
9811,2.079442
9813,2.079441
9814,2.079442
9815,2.079442
9816,2.079442
9817,2.079434
9818,2.079442
9819,2.079441
9820,2.079441
9821,2.079441
9822,2.079442
9824,2.079441
9825,2.079442
9827,2.079441
9829,2.079441
9830,2.079441
9831,2.079441
9833,2.07944
9834,2.079442
9836,2.079442
9839,2.079442
9840,2.079442
9842,2.079441
9843,2.079436
9844,2.079442
9845,2.079442
9846,2.079441
9847,2.079441
9848,2.079441
9849,2.079441
9850,2.079442
9851,2.079441
9852,2.079441
9855,2.079441
9856,2.079441
9857,2.079442
9858,2.079441
9861,2.079441
9862,2.079442
9863,2.079441
9865,2.079441
9866,2.079442
9867,2.079441
9869,2.079442
9872,2.079441
9873,2.07944
9876,2.079438
9877,2.079441
9878,2.079441
9879,2.079441
9880,2.079441
9881,2.079442
9882,2.079441
9883,2.079441
9884,2.079441
9885,2.079441
9888,2.079442
9889,2.07944
9890,2.079441
9891,2.079435
9892,2.079442
9894,2.079441
9895,2.079442
9897,2.079441
9898,2.079433
9899,2.079441
9901,2.079441
9902,2.079441
9903,2.079441
9905,2.079439
9907,2.079441
9912,2.079441
9914,2.079438
9915,2.079441
9916,2.079442
9918,2.079441
9919,2.079441
9922,2.079441
9923,2.079442
9925,2.079441
9926,2.079441
9929,2.079442
9931,2.079442
9932,2.079441
9933,2.079441
9934,2.079441
9935,2.079442
9937,2.079441
9938,2.079442
9939,2.079442
9941,2.079441
9942,2.079442
9944,2.079441
9945,2.079442
9946,2.079442
9948,2.079442
9949,2.079441
9950,2.079441
9952,2.07944
9953,2.07944
9954,2.079441
9959,2.079442
9960,2.079441
9961,2.07944
9963,2.07944
9964,2.079442
9966,2.079442
9967,2.079442
9971,2.079442
9972,2.079442
9974,2.079433
9975,2.079441
9979,2.079441
9984,2.079442
9985,2.079442
9986,2.079441
9987,2.079441
9989,2.079441
9990,2.079442
9991,2.079441
9995,2.079442
9998,2.079441
10000,2.079442
10001,2.079441
10002,2.079442
10003,2.079442
10005,2.079442
10006,2.079441
10012,2.079442
10013,2.079441
10014,2.079442
10018,2.079442
10019,2.079441
10020,2.079441
10021,2.079441
10023,2.079441
10024,2.079442
10025,2.079442
10027,2.079442
10030,2.079442
10031,2.079441
10032,2.079441
10033,2.079441
10035,2.079442
10039,2.079442
10044,2.079442
10045,2.079441
10046,2.079441
10049,2.079442
10050,2.079442
10051,2.079441
10052,2.079441
10053,2.079441
10054,2.079441
10055,2.079441
10056,2.079442
10057,2.079442
10058,2.079439
10060,2.07944
10063,2.079441
10064,2.079441
10065,2.079441
10067,2.079441
10068,2.079442
10069,2.079439
10070,2.079441
10071,2.079442
10075,2.07944
10077,2.079441
10081,2.07944
10082,2.079441
10083,2.079441
10084,2.079442
10085,2.079442
10086,2.079441
10087,2.079442
10090,2.079442
10092,2.079434
10093,2.079435
10095,2.079441
10096,2.079442
10097,2.079442
10098,2.079442
10099,2.079441
10102,2.079441
10104,2.079441
10106,2.079442
10107,2.079441
10108,2.079441
10109,2.07944
10110,2.079441
10111,2.079442
10113,2.079441
10115,2.07944
10119,2.079441
10122,2.079441
10123,2.079442
10124,2.079441
10125,2.079441
10127,2.079441
10128,2.079442
10129,2.079441
10130,2.079432
10131,2.079442
10132,2.079442
10133,2.079442
10134,2.079439
10135,2.079441
10136,2.079441
10137,2.079442
10143,2.07944
10145,2.079441
10146,2.079441
10147,2.079442
10150,2.079441
10151,2.079442
10152,2.079434
10153,2.07944
10156,2.079441
10158,2.07944
10160,2.079442
10161,2.079439
10162,2.079441
10163,2.079442
10166,2.079442
10168,2.079441
10171,2.079442
10173,2.079441
10174,2.079442
10175,2.079441
10176,2.079441
10178,2.079442
10179,2.079442
10181,2.079441
10182,2.079441
10183,2.079442
10186,2.079441
10188,2.079432
10189,2.079441
10192,2.079442
10195,2.079441
10196,2.079441
10199,2.079442
10202,2.079441
10203,2.079441
10204,2.079441
10205,2.079441
10206,2.079441
10208,2.079441
10212,2.07944
10213,2.079442
10214,2.079442
10215,2.079442
10216,2.079441
10218,2.079441
10219,2.079441
10220,2.079441
10222,2.079442
10223,2.079442
10224,2.079442
10226,2.079442
10228,2.079442
10232,2.079441
10234,2.079441
10235,2.079441
10237,2.079435
10239,2.079441
10240,2.079441
10242,2.079442
10243,2.079441
10245,2.079441
10246,2.079441
10249,2.079442
10250,2.079441
10251,2.079442
10253,2.07944
10254,2.079442
10255,2.079441
10256,2.079442
10257,2.07944
10259,2.079431
10260,2.079442
10263,2.079441
10265,2.079442
10266,2.07944
10268,2.079441
10271,2.079438
10272,2.079441
10274,2.079442
10276,2.079441
10277,2.079441
10279,2.079441
10281,2.079442
10282,2.079441
10283,2.079442
10284,2.079442
10286,2.079441
10287,2.079441
10288,2.079442
10289,2.079441
10290,2.079442
10291,2.079442
10292,2.079442
10293,2.079441
10294,2.079442
10297,2.079441
10298,2.079441
10299,2.079442
10302,2.079441
10303,2.079441
10305,2.079441
10308,2.079441
10309,2.079442
10312,2.079442
10313,2.079441
10317,2.079442
10319,2.079442
10321,2.079441
10324,2.079441
10326,2.079442
10327,2.079441
10328,2.079441
10330,2.079442
10332,2.07944
10333,2.07944
10334,2.079441
10335,2.079442
10336,2.079441
10338,2.079441
10339,2.079441
10340,2.079441
10341,2.079442
10343,2.079442
10344,2.079442
10345,2.079442
10346,2.079441
10347,2.079442
10349,2.079441
10351,2.079439
10352,2.079441
10355,2.079441
10358,2.079441
10362,2.07944
10364,2.079442
10365,2.079441
10366,2.079441
10367,2.079442
10369,2.079426
10371,2.079439
10372,2.079441
10373,2.079441
10374,2.079441
10377,2.079441
10380,2.079442
10381,2.079442
10382,2.079442
10384,2.079441
10389,2.079442
10392,2.079436
10393,2.079441
10394,2.079442
10395,2.079442
10396,2.079441
10397,2.079439
10398,2.079441
10399,2.07944
10400,2.079441
10403,2.079442
10404,2.079442
10406,2.079441
10407,2.079442
10409,2.079441
10411,2.079441
10412,2.079441
10413,2.079441
10415,2.079442
10416,2.079441
10417,2.079441
10419,2.079441
10421,2.079442
10422,2.079442
10423,2.079441
10426,2.079442
10427,2.079439
10428,2.079442
10430,2.079442
10431,2.079441
10432,2.079438
10433,2.079441
10434,2.079441
10435,2.079441
10437,2.079442
10439,2.079441
10441,2.079442
10442,2.079441
10444,2.079441
10445,2.079441
10447,2.079441
10448,2.079442
10451,2.079441
10452,2.079442
10455,2.079441
10458,2.079441
10459,2.079442
10462,2.079441
10463,2.079441
10464,2.079442
10469,2.079442
10470,2.079442
10471,2.079442
10472,2.079442
10474,2.079441
10475,2.079441
10476,2.079441
10477,2.079442
10479,2.079441
10483,2.079441
10484,2.079441
10485,2.079442
10488,2.079442
10492,2.079441
10494,2.079439
10495,2.079442
10497,2.079442
10498,2.079442
10499,2.079442
10500,2.079442
10501,2.079442
10502,2.079439
10505,2.079438
10506,2.079442
10507,2.079441
10508,2.079442
10510,2.079441
10511,2.079442
10512,2.079442
10513,2.079442
10515,2.079442
10516,2.079441
10517,2.079442
10520,2.079441
10521,2.07944
10523,2.079441
10524,2.079442
10525,2.079441
10526,2.079442
10527,2.079442
10528,2.079441
10529,2.079441
10530,2.079441
10532,2.079441
10533,2.079441
10534,2.079441
10536,2.079441
10537,2.079442
10539,2.079442
10541,2.079442
10543,2.079441
10545,2.079442
10546,2.079441
10547,2.079441
10550,2.079442
10551,2.079441
10552,2.079441
10553,2.079441
10554,2.079442
10556,2.079442
10560,2.079441
10561,2.079442
10563,2.079442
10564,2.079442
10565,2.079441
10566,2.07944
10568,2.079441
10571,2.079441
10572,2.079442
10574,2.079441
10575,2.07944
10576,2.079442
10577,2.079442
10578,2.07944
10580,2.079441
10582,2.079442
10583,2.079441
10584,2.079438
10586,2.079442
10587,2.07944
10588,2.079441
10590,2.079439
10593,2.079438
10594,2.079442
10596,2.079442
10599,2.079441
10603,2.079442
10604,2.079441
10609,2.079442
10610,2.079441
10611,2.079441
10613,2.079441
10614,2.079441
10616,2.079441
10619,2.079442
10621,2.079442
10624,2.079442
10625,2.079441
10627,2.079442
10630,2.07944
10632,2.079441
10633,2.079442
10636,2.079441
10637,2.079441
10640,2.079442
10644,2.079441
10645,2.079441
10646,2.079442
10647,2.079442
10648,2.079442
10649,2.079441
10650,2.079441
10653,2.079441
10654,2.079441
10655,2.079442
10657,2.079441
10658,2.079441
10659,2.079442
10661,2.079442
10662,2.079441
10666,2.079442
10667,2.079442
10668,2.079442
10669,2.079442
10670,2.079441
10671,2.079442
10674,2.079441
10677,2.079442
10680,2.079442
10681,2.079442
10682,2.079441
10683,2.079442
10684,2.079442
10686,2.07944
10687,2.079441
10689,2.079436
10692,2.079441
10693,2.079441
10694,2.079442
10695,2.079441
10696,2.079441
10697,2.079441
10699,2.079441
10700,2.079441
10705,2.079441
10711,2.079441
10713,2.079439
10714,2.079442
10716,2.079441
10717,2.079442
10718,2.079442
10721,2.079441
10722,2.079441
10723,2.079442
10724,2.079441
10727,2.079441
10728,2.079441
10730,2.079441
10733,2.079441
10734,2.079442
10736,2.079441
10737,2.079441
10738,2.079442
10741,2.079441
10743,2.079441
10744,2.079441
10745,2.079441
10746,2.079442
10750,2.079442
10751,2.079441
10752,2.079441
10753,2.079441
10754,2.079442
10755,2.079441
10756,2.07944
10759,2.079433
10760,2.079441
10761,2.079442
10764,2.079442
10765,2.079441
10768,2.079441
10772,2.079441
10774,2.079442
10776,2.079442
10777,2.079441
10779,2.079442
10780,2.079441
10781,2.07944
10783,2.079441
10784,2.079441
10785,2.079441
10786,2.079442
10787,2.079441
10790,2.079441
10791,2.07944
10792,2.079442
10793,2.079442
10796,2.079442
10797,2.079442
10798,2.079441
10800,2.079441
10804,2.079442
10806,2.079441
10807,2.079441
10809,2.079441
10811,2.079441
10812,2.079442
10813,2.079442
10814,2.079441
10817,2.079441
10818,2.079441
10822,2.079441
10824,2.079442
10825,2.079434
10826,2.079442
10827,2.079441
10828,2.079442
10830,2.079441
10831,2.079442
10834,2.079442
10835,2.079442
10836,2.079441
10838,2.079441
10839,2.079441
10840,2.079442
10841,2.079442
10845,2.079442
10847,2.079442
10848,2.079442
10850,2.079441
10851,2.079442
10852,2.079441
10854,2.07944
10855,2.079441
10856,2.079441
10858,2.079441
10859,2.079442
10861,2.079441
10862,2.079442
10863,2.079442
10864,2.079442
10865,2.079442
10868,2.079441
10871,2.07944
10872,2.079441
10873,2.079442
10874,2.079441
10876,2.079442
10879,2.079433
10882,2.079441
10883,2.079442
10884,2.079442
10885,2.079441
10887,2.079441
10889,2.079441
10890,2.079441
10891,2.079442
10892,2.079442
10893,2.079441
10895,2.07944
10897,2.079442
10898,2.079441
10899,2.079442
10900,2.079442
10901,2.079442
10902,2.079442
10903,2.079441
10904,2.079441
10905,2.079441
10907,2.079442
10908,2.079441
10911,2.079442
10912,2.079441
10914,2.079442
10915,2.079441
10916,2.079442
10917,2.079442
10918,2.07942
10920,2.079442
10922,2.079441
10923,2.079442
10924,2.079441
10925,2.079441
10926,2.079439
10928,2.079441
10930,2.079442
10936,2.079442
10937,2.079441
10942,2.079441
10943,2.07944
10947,2.079441
10948,2.079441
10950,2.079436
10951,2.079442
10953,2.079442
10955,2.07944
10956,2.079441
10957,2.079441
10958,2.079441
10959,2.079441
10965,2.079441
10966,2.079442
10967,2.079441
10968,2.079441
10970,2.079441
10971,2.079441
10972,2.079441
10973,2.079442
10974,2.079425
10975,2.079442
10977,2.079439
10979,2.079442
10980,2.079442
10981,2.079442
10982,2.079441
10983,2.079441
10985,2.079441
10988,2.079441
10989,2.079442
10991,2.079441
10992,2.079441
10993,2.079442
10994,2.079442
10995,2.079441
10996,2.079442
10997,2.079439
10998,2.079442
10999,2.079442
11000,2.079441
11001,2.079442
11002,2.079441
11004,2.079441
11006,2.079441
11007,2.079441
11010,2.079441
11012,2.07944
11014,2.079442
11015,2.079441
11016,2.079441
11017,2.079441
11018,2.079442
11019,2.079441
11020,2.079442
11027,2.079442
11029,2.079441
11030,2.079441
11031,2.079442
11032,2.079442
11034,2.079441
11037,2.079441
11038,2.079442
11040,2.079441
11041,2.079441
11042,2.079442
11043,2.079442
11045,2.079442
11046,2.079441
11047,2.079441
11048,2.079442
11050,2.079442
11051,2.079441
11052,2.079442
11054,2.079442
11056,2.079442
11057,2.079441
11059,2.079441
11060,2.079439
11061,2.079442
11062,2.079442
11064,2.079441
11065,2.079441
11066,2.079441
11067,2.079441
11069,2.079442
11070,2.079441
11072,2.079441
11073,2.079441
11074,2.079442
11076,2.079442
11077,2.079442
11080,2.079441
11082,2.079441
11083,2.079442
11084,2.079441
11085,2.079442
11087,2.079442
11091,2.079441
11092,2.079442
11094,2.079441
11095,2.079441
11097,2.079442
11098,2.079441
11099,2.079441
11101,2.079442
11102,2.079442
11103,2.079441
11104,2.079441
11105,2.079442
11107,2.079441
11108,2.079441
11112,2.079441
11114,2.079442
11115,2.079441
11116,2.079442
11117,2.079441
11119,2.079441
11120,2.079441
11122,2.079442
11125,2.079441
11126,2.079441
11131,2.079441
11132,2.079441
11134,2.079442
11135,2.079441
11136,2.079441
11140,2.079441
11141,2.079441
11142,2.079437
11143,2.079441
11144,2.079441
11145,2.079441
11149,2.079441
11150,2.079442
11151,2.079442
11153,2.079441
11158,2.079442
11159,2.079442
11161,2.079442
11164,2.079441
11165,2.079442
11167,2.079438
11169,2.079442
11171,2.079442
11173,2.079441
11175,2.079441
11178,2.07944
11180,2.079441
11181,2.07944
11182,2.079441
11183,2.079441
11184,2.079441
11187,2.079441
11188,2.079441
11193,2.079442
11194,2.079442
11197,2.079441
11199,2.079442
11201,2.079441
11202,2.079442
11204,2.079442
11207,2.079442
11208,2.079442
11209,2.079441
11211,2.079441
11213,2.079442
11215,2.079442
11216,2.079442
11217,2.079441
11218,2.079441
11220,2.079442
11222,2.079441
11224,2.079442
11225,2.079442
11227,2.079442
11228,2.079442
11230,2.079441
11231,2.079441
11232,2.079442
11234,2.079442
11235,2.079441
11236,2.079441
11237,2.079442
11240,2.079441
11242,2.079442
11243,2.079441
11246,2.079438
11247,2.079441
11248,2.079441
11249,2.079442
11251,2.079442
11252,2.079441
11253,2.079442
11254,2.079442
11255,2.079442
11256,2.079442
11257,2.079442
11259,2.079439
11260,2.079441
11261,2.079442
11262,2.079441
11266,2.079442
11267,2.079441
11268,2.079442
11269,2.079442
11273,2.079442
11276,2.079442
11278,2.079441
11279,2.079441
11285,2.079442
11286,2.079441
11289,2.079441
11291,2.079442
11292,2.079441
11293,2.079441
11294,2.079441
11295,2.079441
11296,2.079441
11297,2.079442
11298,2.079442
11299,2.079441
11301,2.079442
11302,2.079441
11303,2.079441
11305,2.079442
11306,2.079441
11307,2.079441
11309,2.079441
11310,2.079441
11313,2.079441
11316,2.079441
11317,2.079442
11318,2.079439
11319,2.079441
11320,2.079442
11324,2.079441
11325,2.079441
11327,2.079442
11328,2.079441
11329,2.079442
11331,2.079438
11333,2.079441
11334,2.079441
11335,2.079442
11336,2.079442
11338,2.079442
11339,2.079441
11340,2.079442
11341,2.079442
11343,2.079441
11344,2.079441
11345,2.079442
11346,2.079441
11351,2.079442
11352,2.079442
11355,2.079441
11356,2.079441
11357,2.079442
11358,2.079441
11361,2.079442
11363,2.079442
11364,2.079442
11366,2.079441
11367,2.079442
11370,2.079441
11371,2.079442
11372,2.079441
11374,2.079442
11376,2.079441
11377,2.079441
11378,2.079441
11379,2.079442
11381,2.079441
11382,2.079442
11385,2.079442
11386,2.079441
11391,2.079441
11392,2.079441
11393,2.079442
11394,2.079441
11396,2.079441
11398,2.079442
11399,2.079442
11400,2.079442
11401,2.079441
11402,2.079442
11403,2.079441
11404,2.079441
11405,2.079441
11406,2.079442
11407,2.079441
11409,2.079441
11411,2.079441
11412,2.079441
11413,2.079441
11414,2.079442
11415,2.07944
11418,2.079442
11422,2.079442
11423,2.079441
11424,2.079442
11427,2.079441
11428,2.079441
11430,2.079442
11431,2.079442
11432,2.079442
11433,2.079441
11435,2.079441
11436,2.079441
11437,2.079441
11439,2.079441
11441,2.079442
11443,2.079442
11445,2.079441
11448,2.079441
11451,2.079442
11452,2.079441
11453,2.079441
11455,2.079441
11456,2.079442
11457,2.079442
11458,2.079442
11459,2.079442
11460,2.079442
11461,2.079441
11462,2.079441
11466,2.079441
11467,2.079441
11469,2.079442
11470,2.079441
11471,2.079441
11472,2.079442
11475,2.079441
11476,2.079441
11477,2.079441
11478,2.079441
11480,2.079441
11482,2.079441
11483,2.079442
11489,2.079442
11492,2.079442
11493,2.079442
11496,2.079441
11497,2.07944
11498,2.079441
11500,2.079442
11502,2.079442
11503,2.079442
11505,2.079441
11506,2.079442
11507,2.079441
11509,2.07944
11512,2.079441
11513,2.079441
11515,2.079441
11516,2.079442
11517,2.079441
11519,2.079442
11521,2.079441
11522,2.079441
11524,2.079441
11527,2.07944
11528,2.079442
11529,2.079441
11530,2.079441
11531,2.079442
11532,2.07944
11535,2.07944
11536,2.079442
11537,2.079442
11538,2.079442
11539,2.079441
11542,2.079442
11543,2.079441
11545,2.079441
11547,2.079442
11548,2.079441
11549,2.079442
11550,2.079442
11551,2.079441
11552,2.079441
11553,2.079442
11554,2.079442
11555,2.079441
11556,2.079441
11557,2.079442
11558,2.07944
11559,2.079442
11560,2.079442
11561,2.079441
11562,2.079442
11563,2.079441
11564,2.079441
11565,2.079441
11567,2.079442
11568,2.079442
11570,2.079441
11572,2.07944
11573,2.079442
11574,2.079442
11576,2.079442
11577,2.079442
11579,2.079441
11581,2.079441
11585,2.079442
11589,2.079441
11590,2.079441
11591,2.079441
11592,2.079442
11599,2.079441
11600,2.079441
11601,2.079442
11603,2.079441
11604,2.079441
11607,2.079442
11610,2.079442
11611,2.079441
11613,2.079441
11615,2.079441
11616,2.079442
11617,2.079441
11619,2.079442
11621,2.079442
11622,2.079442
11624,2.079442
11625,2.079441
11626,2.079442
11627,2.079442
11628,2.079441
11629,2.079442
11630,2.079442
11631,2.079441
11632,2.079441
11633,2.079441
11634,2.079441
11635,2.079442
11636,2.079442
11637,2.079441
11638,2.079441
11641,2.079441
11642,2.079442
11644,2.079441
11645,2.079442
11646,2.079441
11647,2.07944
11648,2.079441
11649,2.079441
11650,2.079441
11652,2.079441
11653,2.079442
11654,2.079441
11656,2.079441
11659,2.079441
11660,2.079441
11662,2.079441
11663,2.079441
11664,2.079442
11665,2.079442
11667,2.079442
11668,2.079442
11670,2.079441
11671,2.079442
11672,2.079442
11673,2.079441
11674,2.079442
11676,2.079441
11677,2.079441
11678,2.079441
11679,2.079441
11680,2.079441
11681,2.079441
11682,2.079441
11684,2.079441
11687,2.079441
11688,2.079441
11689,2.07944
11691,2.079442
11692,2.079441
11693,2.079441
11695,2.079442
11697,2.079441
11699,2.079441
11703,2.079442
11706,2.079442
11707,2.079442
11708,2.079442
11710,2.079442
11711,2.079441
11712,2.079441
11714,2.079442
11716,2.079441
11717,2.079441
11719,2.079441
11720,2.079427
11721,2.079441
11722,2.079442
11724,2.079442
11726,2.079442
11729,2.079442
11730,2.079416
11731,2.079441
11733,2.07944
11734,2.079441
11735,2.079438
11737,2.079442
11738,2.079441
11739,2.079441
11740,2.079441
11741,2.079441
11745,2.079442
11749,2.079441
11750,2.079442
11751,2.079442
11753,2.079442
11754,2.079441
11756,2.079442
11757,2.079442
11760,2.079441
11764,2.079441
11765,2.079442
11766,2.079437
11767,2.079441
11768,2.079441
11770,2.079442
11771,2.079441
11776,2.079442
11777,2.079441
11778,2.079442
11780,2.079442
11781,2.079432
11782,2.079441
11783,2.079441
11784,2.079441
11785,2.079441
11786,2.079441
11787,2.079442
11788,2.079442
11791,2.079442
11793,2.079442
11795,2.079442
11796,2.079441
11798,2.079438
11800,2.079441
11801,2.079441
11803,2.079441
11804,2.079441
11807,2.079442
11808,2.079441
11809,2.079441
11811,2.079442
11812,2.079442
11813,2.079442
11814,2.079441
11815,2.079442
11816,2.079442
11818,2.079442
11819,2.079441
11824,2.079442
11825,2.079442
11826,2.079442
11828,2.079441
11832,2.079441
11833,2.079442
11835,2.079441
11837,2.079441
11840,2.07944
11843,2.079441
11845,2.079442
11846,2.079441
11847,2.079439
11848,2.07944
11852,2.079441
11853,2.079442
11855,2.079441
11856,2.079441
11858,2.079438
11860,2.079442
11863,2.079441
11864,2.079441
11865,2.079442
11867,2.079442
11870,2.079441
11871,2.079441
11872,2.079442
11875,2.079442
11876,2.079441
11881,2.079441
11882,2.079441
11884,2.079441
11886,2.079441
11890,2.079442
11891,2.079441
11892,2.079441
11893,2.079441
11894,2.079441
11895,2.079442
11898,2.079441
11899,2.079442
11900,2.079442
11901,2.07944
11902,2.07944
11903,2.079441
11905,2.079442
11908,2.079442
11909,2.079441
11910,2.079441
11912,2.079441
11915,2.079442
11916,2.079442
11918,2.079441
11920,2.079442
11921,2.079441
11922,2.079441
11923,2.079442
11924,2.079441
11925,2.079442
11928,2.079441
11929,2.079441
11931,2.079442
11932,2.079441
11933,2.079441
11935,2.079442
11936,2.079441
11937,2.07944
11938,2.079441
11940,2.079441
11941,2.079441
11942,2.079441
11943,2.079442
11944,2.079441
11945,2.079441
11946,2.079442
11947,2.079441
11948,2.079441
11949,2.079441
11950,2.079442
11951,2.079442
11952,2.079441
11953,2.079442
11954,2.079441
11955,2.079441
11957,2.079441
11960,2.079442
11965,2.079441
11966,2.079441
11967,2.079442
11968,2.079442
11970,2.079442
11973,2.079441
11975,2.079442
11976,2.079441
11980,2.079441
11982,2.079442
11983,2.079442
11985,2.079441
11986,2.07944
11987,2.079442
11988,2.079441
11989,2.079441
11990,2.07944
11993,2.079442
11994,2.079441
11995,2.079438
11996,2.079441
11997,2.079441
11998,2.079441
12002,2.079441
12003,2.079442
12005,2.079431
12006,2.079442
12008,2.079441
12009,2.079441
12011,2.079441
12012,2.079441
12013,2.079442
12014,2.079442
12015,2.079442
12016,2.079441
12017,2.079442
12018,2.079441
12019,2.079442
12020,2.079442
12021,2.079441
12022,2.079442
12024,2.079441
12025,2.07944
12026,2.079442
12027,2.079441
12029,2.079442
12030,2.07944
12031,2.079441
12032,2.079441
12033,2.079441
12038,2.07944
12041,2.079442
12042,2.07944
12047,2.07944
12048,2.079441
12049,2.079442
12051,2.079441
12055,2.079442
12058,2.079441
12059,2.079441
12060,2.079441
12061,2.079442
12064,2.079441
12067,2.079442
12069,2.079442
12070,2.079441
12071,2.079442
12072,2.079441
12073,2.079441
12076,2.079442
12077,2.079442
12078,2.079441
12079,2.079441
12080,2.079442
12081,2.079441
12082,2.079441
12083,2.079441
12085,2.079442
12086,2.079442
12087,2.079441
12088,2.079441
12089,2.079441
12090,2.079441
12091,2.079442
12092,2.079442
12095,2.079441
12098,2.079442
12099,2.079442
12100,2.079442
12101,2.079441
12102,2.079442
12103,2.079441
12105,2.079442
12106,2.07944
12107,2.079441
12110,2.079441
12112,2.079441
12113,2.079441
12115,2.079442
12116,2.079441
12117,2.079441
12119,2.079441
12121,2.07944
12123,2.079441
12125,2.079442
12126,2.079442
12127,2.079441
12128,2.07944
12130,2.079442
12131,2.079442
12132,2.079442
12133,2.079442
12135,2.079442
12136,2.079439
12138,2.07944
12141,2.079441
12142,2.079441
12145,2.079442
12146,2.079442
12147,2.079442
12149,2.079441
12150,2.079441
12152,2.079442
12153,2.079442
12156,2.079441
12157,2.079441
12158,2.079442
12159,2.079442
12161,2.079441
12163,2.079442
12164,2.079442
12166,2.079441
12167,2.079442
12168,2.079441
12171,2.079441
12173,2.079442
12176,2.079442
12178,2.079441
12179,2.079441
12182,2.07944
12184,2.079442
12185,2.079441
12186,2.079441
12190,2.079442
12191,2.079441
12195,2.079441
12196,2.079441
12197,2.07944
12198,2.079442
12199,2.079441
12200,2.079439
12205,2.079441
12206,2.079441
12208,2.079442
12209,2.079442
12210,2.079441
12211,2.079441
12214,2.079442
12215,2.079442
12217,2.079441
12218,2.079441
12219,2.079441
12221,2.079441
12224,2.079441
12226,2.079442
12229,2.079442
12230,2.079441
12231,2.079441
12232,2.079442
12234,2.079441
12236,2.079441
12238,2.079442
12240,2.079441
12241,2.079442
12244,2.079441
12245,2.079441
12246,2.079442
12247,2.079442
12248,2.079441
12250,2.079441
12252,2.079441
12253,2.079442
12255,2.079434
12256,2.079441
12260,2.079441
12261,2.079441
12263,2.079442
12264,2.07943
12265,2.07944
12266,2.079441
12268,2.079442
12269,2.079441
12270,2.079442
12271,2.079441
12272,2.079441
12273,2.079442
12275,2.079442
12276,2.079441
12277,2.079441
12279,2.079441
12282,2.07944
12283,2.079441
12285,2.079441
12286,2.079441
12288,2.079441
12289,2.079442
