step,action,reason,sim_max,surprise,surp_norm,entropy,topk,used_key_id,shadow_size,mem_size
12121,promote,shadow_promote,,,,,6,,288,2773
12101,promote,shadow_promote,,,,,6,,288,2774
12123,promote,shadow_promote,,,,,6,,288,2775
12135,promote,shadow_promote,,,,,6,,288,2776
12130,promote,shadow_promote,,,,,6,,288,2777
12102,promote,shadow_promote,,,,,6,,288,2778
12127,promote,shadow_promote,,,,,6,,288,2779
12115,promote,shadow_promote,,,,,6,,288,2780
12125,promote,shadow_promote,,,,,6,,288,2781
12147,promote,shadow_promote,,,,,6,,288,2782
12150,stage,staged,,,,,6,,289,2782,0.793
12152,stage,staged,,,,,6,,290,2782,0.7897
12153,stage,staged,,,,,6,,291,2782,0.7924
12156,stage,staged,,,,,6,,292,2782,0.8028
12157,stage,staged,,,,,6,,293,2782,0.7908
12158,stage,staged,,,,,6,,294,2782,0.7952
12159,stage,staged,,,,,6,,295,2782,0.7954
12161,stage,staged,,,,,6,,296,2782,0.7938
12163,stage,staged,,,,,6,,297,2782,0.7878
12164,stage,staged,,,,,6,,298,2782,0.7908
12166,stage,staged,,,,,6,,299,2782,0.7857
12167,stage,staged,,,,,6,,300,2782,0.7889
12168,stage,staged,,,,,6,,300,2782,0.79
12171,stage,staged,,,,,6,,300,2782,0.7877
12173,stage,staged,,,,,6,,300,2782,0.79
12176,stage,staged,,,,,6,,300,2782,0.7907
12178,stage,staged,,,,,6,,300,2782,0.79
12179,stage,staged,,,,,6,,300,2782,0.7907
12182,stage,staged,,,,,6,,300,2782,0.7877
12184,stage,staged,,,,,6,,300,2782,0.7907
12185,stage,staged,,,,,6,,300,2782,0.7918
12186,stage,staged,,,,,6,,300,2782,0.7949
12190,stage,staged,,,,,6,,300,2782,0.7937
12191,stage,staged,,,,,6,,300,2782,0.7972
12195,stage,staged,,,,,6,,300,2782,0.7942
12196,stage,staged,,,,,6,,300,2782,0.7925
12197,stage,staged,,,,,6,,300,2782,0.7875
12198,stage,staged,,,,,6,,300,2782,0.795
12199,stage,staged,,,,,6,,300,2782,0.7849
12156,promote,shadow_promote,,,,,6,,288,2783
12191,promote,shadow_promote,,,,,6,,288,2784
12158,promote,shadow_promote,,,,,6,,288,2785
12159,promote,shadow_promote,,,,,6,,288,2786
12195,promote,shadow_promote,,,,,6,,288,2787
12186,promote,shadow_promote,,,,,6,,288,2788
12198,promote,shadow_promote,,,,,6,,288,2789
12196,promote,shadow_promote,,,,,6,,288,2790
12190,promote,shadow_promote,,,,,6,,288,2791
12161,promote,shadow_promote,,,,,6,,288,2792
12153,promote,shadow_promote,,,,,6,,288,2793
12185,promote,shadow_promote,,,,,6,,288,2794
12200,stage,staged,,,,,6,,289,2794,0.7859
12205,stage,staged,,,,,6,,290,2794,0.7898
12206,stage,staged,,,,,6,,291,2794,0.7916
12208,stage,staged,,,,,6,,292,2794,0.7923
12209,stage,staged,,,,,6,,293,2794,0.7912
12210,stage,staged,,,,,6,,294,2794,0.7933
12211,stage,staged,,,,,6,,295,2794,0.7963
12214,stage,staged,,,,,6,,296,2794,0.7887
12215,stage,staged,,,,,6,,297,2794,0.8039
12217,stage,staged,,,,,6,,298,2794,0.7945
12218,stage,staged,,,,,6,,299,2794,0.7997
12219,stage,staged,,,,,6,,300,2794,0.7902
12221,stage,staged,,,,,6,,300,2794,0.7893
12224,stage,staged,,,,,6,,300,2794,0.7861
12226,stage,staged,,,,,6,,300,2794,0.7895
12229,stage,staged,,,,,6,,300,2794,0.7881
12230,stage,staged,,,,,6,,300,2794,0.7922
12231,stage,staged,,,,,6,,300,2794,0.7859
12232,stage,staged,,,,,6,,300,2794,0.7861
12234,stage,staged,,,,,6,,300,2794,0.7837
12236,stage,staged,,,,,6,,300,2794,0.794
12238,stage,staged,,,,,6,,300,2794,0.7868
12240,stage,staged,,,,,6,,300,2794,0.7852
12241,stage,staged,,,,,6,,300,2794,0.7867
12244,stage,staged,,,,,6,,300,2794,0.7882
12245,stage,staged,,,,,6,,300,2794,0.7886
12246,stage,staged,,,,,6,,300,2794,0.7876
12247,stage,staged,,,,,6,,300,2794,0.7862
12248,stage,staged,,,,,6,,300,2794,0.7876
12215,promote,shadow_promote,,,,,6,,288,2795
12218,promote,shadow_promote,,,,,6,,288,2796
12211,promote,shadow_promote,,,,,6,,288,2797
12217,promote,shadow_promote,,,,,6,,288,2798
12236,promote,shadow_promote,,,,,6,,288,2799
12210,promote,shadow_promote,,,,,6,,288,2800
12230,promote,shadow_promote,,,,,6,,288,2801
12209,promote,shadow_promote,,,,,6,,288,2802
12206,promote,shadow_promote,,,,,6,,288,2803
12219,promote,shadow_promote,,,,,6,,288,2804
12208,promote,shadow_promote,,,,,6,,288,2805
12150,promote,shadow_promote,,,,,6,,288,2806
12250,stage,staged,,,,,6,,289,2806,0.786
12252,stage,staged,,,,,6,,290,2806,0.7883
12253,stage,staged,,,,,6,,291,2806,0.7871
12255,stage,staged,,,,,6,,292,2806,0.791
12256,stage,staged,,,,,6,,293,2806,0.7857
12260,stage,staged,,,,,6,,294,2806,0.7894
12261,stage,staged,,,,,6,,295,2806,0.7928
12263,stage,staged,,,,,6,,296,2806,0.7928
12264,stage,staged,,,,,6,,297,2806,0.7509
12265,stage,staged,,,,,6,,298,2806,0.7952
12266,stage,staged,,,,,6,,299,2806,0.7933
12268,stage,staged,,,,,6,,300,2806,0.7921
12269,stage,staged,,,,,6,,300,2806,0.7934
12270,stage,staged,,,,,6,,300,2806,0.7908
12271,stage,staged,,,,,6,,300,2806,0.7868
12272,stage,staged,,,,,6,,300,2806,0.7891
12273,stage,staged,,,,,6,,300,2806,0.7872
12275,stage,staged,,,,,6,,300,2806,0.7893
12276,stage,staged,,,,,6,,300,2806,0.7906
12277,stage,staged,,,,,6,,300,2806,0.7915
12279,stage,staged,,,,,6,,300,2806,0.7924
12282,stage,staged,,,,,6,,300,2806,0.787
12283,stage,staged,,,,,6,,300,2806,0.79
12285,stage,staged,,,,,6,,300,2806,0.786
12286,stage,staged,,,,,6,,300,2806,0.7945
12288,stage,staged,,,,,6,,300,2806,0.7873
12289,stage,staged,,,,,6,,300,2806,0.7817
12290,stage,staged,,,,,6,,300,2806,0.7874
12292,stage,staged,,,,,6,,300,2806,0.7851
12293,stage,staged,,,,,6,,300,2806,0.786
12294,stage,staged,,,,,6,,300,2806,0.7901
12295,stage,staged,,,,,6,,300,2806,0.7909
12297,stage,staged,,,,,6,,300,2806,0.7874
12299,stage,staged,,,,,6,,300,2806,0.7857
12286,promote,shadow_promote,,,,,6,,288,2807
12265,promote,shadow_promote,,,,,6,,288,2808
12261,promote,shadow_promote,,,,,6,,288,2809
12269,promote,shadow_promote,,,,,6,,288,2810
12266,promote,shadow_promote,,,,,6,,288,2811
12268,promote,shadow_promote,,,,,6,,288,2812
12263,promote,shadow_promote,,,,,6,,288,2813
12277,promote,shadow_promote,,,,,6,,288,2814
12255,promote,shadow_promote,,,,,6,,288,2815
12279,promote,shadow_promote,,,,,6,,288,2816
12270,promote,shadow_promote,,,,,6,,288,2817
12276,promote,shadow_promote,,,,,6,,288,2818
12300,stage,staged,,,,,6,,289,2818,0.7865
12301,stage,staged,,,,,6,,290,2818,0.7843
12304,stage,staged,,,,,6,,291,2818,0.7893
12305,stage,staged,,,,,6,,292,2818,0.7896
12306,stage,staged,,,,,6,,293,2818,0.7887
12309,stage,staged,,,,,6,,294,2818,0.7881
12317,stage,staged,,,,,6,,295,2818,0.788
12319,stage,staged,,,,,6,,296,2818,0.7988
12320,stage,staged,,,,,6,,297,2818,0.7822
12321,stage,staged,,,,,6,,298,2818,0.7947
12322,stage,staged,,,,,6,,299,2818,0.7916
12326,stage,staged,,,,,6,,300,2818,0.7918
12328,stage,staged,,,,,6,,300,2818,0.7918
12329,stage,staged,,,,,6,,300,2818,0.7884
12330,stage,staged,,,,,6,,300,2818,0.7967
12331,stage,staged,,,,,6,,300,2818,0.7952
12332,stage,staged,,,,,6,,300,2818,0.7992
12333,stage,staged,,,,,6,,300,2818,0.7937
12334,stage,staged,,,,,6,,300,2818,0.7927
12335,stage,staged,,,,,6,,300,2818,0.7899
12336,stage,staged,,,,,6,,300,2818,0.7888
12337,stage,staged,,,,,6,,300,2818,0.7921
12341,stage,staged,,,,,6,,300,2818,0.7835
12343,stage,staged,,,,,6,,300,2818,0.791
12344,stage,staged,,,,,6,,300,2818,0.7867
12345,stage,staged,,,,,6,,300,2818,0.7928
12332,promote,shadow_promote,,,,,6,,288,2819
12319,promote,shadow_promote,,,,,6,,288,2820
12330,promote,shadow_promote,,,,,6,,288,2821
12333,promote,shadow_promote,,,,,6,,288,2822
12331,promote,shadow_promote,,,,,6,,288,2823
12321,promote,shadow_promote,,,,,6,,288,2824
12345,promote,shadow_promote,,,,,6,,288,2825
12322,promote,shadow_promote,,,,,6,,288,2826
12334,promote,shadow_promote,,,,,6,,288,2827
12343,promote,shadow_promote,,,,,6,,288,2828
12326,promote,shadow_promote,,,,,6,,288,2829
12337,promote,shadow_promote,,,,,6,,288,2830
12351,stage,staged,,,,,6,,289,2830,0.7881
12352,stage,staged,,,,,6,,290,2830,0.7896
12353,stage,staged,,,,,6,,291,2830,0.7874
12354,stage,staged,,,,,6,,292,2830,0.7937
12355,stage,staged,,,,,6,,293,2830,0.7935
12356,stage,staged,,,,,6,,294,2830,0.791
12358,stage,staged,,,,,6,,295,2830,0.7919
12360,stage,staged,,,,,6,,296,2830,0.7872
12361,stage,staged,,,,,6,,297,2830,0.7877
12363,stage,staged,,,,,6,,298,2830,0.7854
12366,stage,staged,,,,,6,,299,2830,0.7904
12367,stage,staged,,,,,6,,300,2830,0.7878
12370,stage,staged,,,,,6,,300,2830,0.8039
12371,stage,staged,,,,,6,,300,2830,0.8037
12372,stage,staged,,,,,6,,300,2830,0.7975
12376,stage,staged,,,,,6,,300,2830,0.797
12378,stage,staged,,,,,6,,300,2830,0.7997
12379,stage,staged,,,,,6,,300,2830,0.796
12382,stage,staged,,,,,6,,300,2830,0.7969
12383,stage,staged,,,,,6,,300,2830,0.7886
12386,stage,staged,,,,,6,,300,2830,0.79
12391,stage,staged,,,,,6,,300,2830,0.7914
12392,stage,staged,,,,,6,,300,2830,0.7864
12393,stage,staged,,,,,6,,300,2830,0.7858
12394,stage,staged,,,,,6,,300,2830,0.7926
12397,stage,staged,,,,,6,,300,2830,0.7844
12398,stage,staged,,,,,6,,300,2830,0.7874
12370,promote,shadow_promote,,,,,6,,288,2831
12371,promote,shadow_promote,,,,,6,,288,2832
12378,promote,shadow_promote,,,,,6,,288,2833
12376,promote,shadow_promote,,,,,6,,288,2834
12372,promote,shadow_promote,,,,,6,,288,2835
12382,promote,shadow_promote,,,,,6,,288,2836
12379,promote,shadow_promote,,,,,6,,288,2837
12354,promote,shadow_promote,,,,,6,,288,2838
12394,promote,shadow_promote,,,,,6,,288,2839
12355,promote,shadow_promote,,,,,6,,288,2840
12391,promote,shadow_promote,,,,,6,,288,2841
12358,promote,shadow_promote,,,,,6,,288,2842
12400,stage,staged,,,,,6,,289,2842,0.7871
12402,stage,staged,,,,,6,,290,2842,0.7942
12403,stage,staged,,,,,6,,291,2842,0.7955
12404,stage,staged,,,,,6,,292,2842,0.7884
12406,stage,staged,,,,,6,,293,2842,0.7933
12408,stage,staged,,,,,6,,294,2842,0.7878
12409,stage,staged,,,,,6,,295,2842,0.7897
12411,stage,staged,,,,,6,,296,2842,0.7864
12413,stage,staged,,,,,6,,297,2842,0.7884
12417,stage,staged,,,,,6,,298,2842,0.7931
12419,stage,staged,,,,,6,,299,2842,0.7935
12421,stage,staged,,,,,6,,300,2842,0.788
12422,stage,staged,,,,,6,,300,2842,0.7925
12424,stage,staged,,,,,6,,300,2842,0.7875
12426,stage,staged,,,,,6,,300,2842,0.7876
12427,stage,staged,,,,,6,,300,2842,0.8059
12428,stage,staged,,,,,6,,300,2842,0.7985
12429,stage,staged,,,,,6,,300,2842,0.7977
12430,stage,staged,,,,,6,,300,2842,0.794
12431,stage,staged,,,,,6,,300,2842,0.8006
12434,stage,staged,,,,,6,,300,2842,0.7911
12435,stage,staged,,,,,6,,300,2842,0.7866
12436,stage,staged,,,,,6,,300,2842,0.7948
12437,stage,staged,,,,,6,,300,2842,0.7884
12438,stage,staged,,,,,6,,300,2842,0.7878
12439,stage,staged,,,,,6,,300,2842,0.7875
12440,stage,staged,,,,,6,,300,2842,0.7909
12446,stage,staged,,,,,6,,300,2842,0.7918
12448,stage,staged,,,,,6,,300,2842,0.7892
12449,stage,staged,,,,,6,,300,2842,0.7871
12427,promote,shadow_promote,,,,,6,,288,2843
12431,promote,shadow_promote,,,,,6,,288,2844
12428,promote,shadow_promote,,,,,6,,288,2845
12429,promote,shadow_promote,,,,,6,,288,2846
12403,promote,shadow_promote,,,,,6,,288,2847
12430,promote,shadow_promote,,,,,6,,288,2848
12436,promote,shadow_promote,,,,,6,,288,2849
12417,promote,shadow_promote,,,,,6,,288,2850
12419,promote,shadow_promote,,,,,6,,288,2851
12422,promote,shadow_promote,,,,,6,,288,2852
12402,promote,shadow_promote,,,,,6,,288,2853
12446,promote,shadow_promote,,,,,6,,288,2854
12450,stage,staged,,,,,6,,289,2854,0.7872
12454,stage,staged,,,,,6,,290,2854,0.7895
12455,stage,staged,,,,,6,,291,2854,0.794
12456,stage,staged,,,,,6,,292,2854,0.7864
12457,stage,staged,,,,,6,,293,2854,0.7836
12458,stage,staged,,,,,6,,294,2854,0.7879
12459,stage,staged,,,,,6,,295,2854,0.7904
12460,stage,staged,,,,,6,,296,2854,0.7878
12461,stage,staged,,,,,6,,297,2854,0.7858
12462,stage,staged,,,,,6,,298,2854,0.7915
12463,stage,staged,,,,,6,,299,2854,0.7875
12464,stage,staged,,,,,6,,300,2854,0.7905
12465,stage,staged,,,,,6,,300,2854,0.7867
12466,stage,staged,,,,,6,,300,2854,0.785
12467,stage,staged,,,,,6,,300,2854,0.7894
12468,stage,staged,,,,,6,,300,2854,0.7889
12469,stage,staged,,,,,6,,300,2854,0.7872
12470,stage,staged,,,,,6,,300,2854,0.7857
12471,stage,staged,,,,,6,,300,2854,0.7861
12472,stage,staged,,,,,6,,300,2854,0.7871
12474,stage,staged,,,,,6,,300,2854,0.7912
12476,stage,staged,,,,,6,,300,2854,0.7878
12477,stage,staged,,,,,6,,300,2854,0.7952
12478,stage,staged,,,,,6,,300,2854,0.7938
12479,stage,staged,,,,,6,,300,2854,0.7924
12480,stage,staged,,,,,6,,300,2854,0.8007
12481,stage,staged,,,,,6,,300,2854,0.7959
12483,stage,staged,,,,,6,,300,2854,0.7975
12484,stage,staged,,,,,6,,300,2854,0.793
12486,stage,staged,,,,,6,,300,2854,0.7901
12488,stage,staged,,,,,6,,300,2854,0.7997
12489,stage,staged,,,,,6,,300,2854,0.7937
12491,stage,staged,,,,,6,,300,2854,0.7895
12492,stage,staged,,,,,6,,300,2854,0.7947
12493,stage,staged,,,,,6,,300,2854,0.7917
12494,stage,staged,,,,,6,,300,2854,0.7897
12495,stage,staged,,,,,6,,300,2854,0.7871
12497,stage,staged,,,,,6,,300,2854,0.7921
12498,stage,staged,,,,,6,,300,2854,0.7899
12499,stage,staged,,,,,6,,300,2854,0.7865
12480,promote,shadow_promote,,,,,6,,288,2855
12488,promote,shadow_promote,,,,,6,,288,2856
12483,promote,shadow_promote,,,,,6,,288,2857
12481,promote,shadow_promote,,,,,6,,288,2858
12477,promote,shadow_promote,,,,,6,,288,2859
12489,promote,shadow_promote,,,,,6,,288,2860
12455,promote,shadow_promote,,,,,6,,288,2861
12478,promote,shadow_promote,,,,,6,,288,2862
12492,promote,shadow_promote,,,,,6,,288,2863
12479,promote,shadow_promote,,,,,6,,288,2864
12484,promote,shadow_promote,,,,,6,,288,2865
12497,promote,shadow_promote,,,,,6,,288,2866
12500,stage,staged,,,,,6,,289,2866,0.7847
12506,stage,staged,,,,,6,,290,2866,0.7894
12507,stage,staged,,,,,6,,291,2866,0.7911
12508,stage,staged,,,,,6,,292,2866,0.7911
12510,stage,staged,,,,,6,,293,2866,0.7925
12511,stage,staged,,,,,6,,294,2866,0.7908
12512,stage,staged,,,,,6,,295,2866,0.7907
12513,stage,staged,,,,,6,,296,2866,0.7888
12514,stage,staged,,,,,6,,297,2866,0.7853
12515,stage,staged,,,,,6,,298,2866,0.7915
12516,stage,staged,,,,,6,,299,2866,0.7894
12518,stage,staged,,,,,6,,300,2866,0.7915
12519,stage,staged,,,,,6,,300,2866,0.7964
12520,stage,staged,,,,,6,,300,2866,0.7918
12522,stage,staged,,,,,6,,300,2866,0.7906
12523,stage,staged,,,,,6,,300,2866,0.7975
12524,stage,staged,,,,,6,,300,2866,0.7907
12526,stage,staged,,,,,6,,300,2866,0.7914
12527,stage,staged,,,,,6,,300,2866,0.7895
12529,stage,staged,,,,,6,,300,2866,0.795
12531,stage,staged,,,,,6,,300,2866,0.7871
12533,stage,staged,,,,,6,,300,2866,0.7891
12534,stage,staged,,,,,6,,300,2866,0.7864
12535,stage,staged,,,,,6,,300,2866,0.789
12536,stage,staged,,,,,6,,300,2866,0.7827
12538,stage,staged,,,,,6,,300,2866,0.7916
12539,stage,staged,,,,,6,,300,2866,0.7918
12540,stage,staged,,,,,6,,300,2866,0.7738
12542,stage,staged,,,,,6,,300,2866,0.7937
12543,stage,staged,,,,,6,,300,2866,0.7891
12544,stage,staged,,,,,6,,300,2866,0.7878
12546,stage,staged,,,,,6,,300,2866,0.7911
12548,stage,staged,,,,,6,,300,2866,0.7883
12523,promote,shadow_promote,,,,,6,,288,2867
12519,promote,shadow_promote,,,,,6,,288,2868
12529,promote,shadow_promote,,,,,6,,288,2869
12542,promote,shadow_promote,,,,,6,,288,2870
12526,promote,shadow_promote,,,,,6,,288,2871
12518,promote,shadow_promote,,,,,6,,288,2872
12520,promote,shadow_promote,,,,,6,,288,2873
12538,promote,shadow_promote,,,,,6,,288,2874
12510,promote,shadow_promote,,,,,6,,288,2875
12546,promote,shadow_promote,,,,,6,,288,2876
12515,promote,shadow_promote,,,,,6,,288,2877
12539,promote,shadow_promote,,,,,6,,288,2878
12551,stage,staged,,,,,6,,289,2878,0.7909
12552,stage,staged,,,,,6,,290,2878,0.7886
12553,stage,staged,,,,,6,,291,2878,0.7907
12554,stage,staged,,,,,6,,292,2878,0.79
12557,stage,staged,,,,,6,,293,2878,0.7883
12558,stage,staged,,,,,6,,294,2878,0.788
12560,stage,staged,,,,,6,,295,2878,0.7862
12561,stage,staged,,,,,6,,296,2878,0.7911
12562,stage,staged,,,,,6,,297,2878,0.7857
12563,stage,staged,,,,,6,,298,2878,0.7867
12565,stage,staged,,,,,6,,299,2878,0.795
12568,stage,staged,,,,,6,,300,2878,0.8006
12569,stage,staged,,,,,6,,300,2878,0.7954
12575,stage,staged,,,,,6,,300,2878,0.794
12576,stage,staged,,,,,6,,300,2878,0.7951
12578,stage,staged,,,,,6,,300,2878,0.793
12579,stage,staged,,,,,6,,300,2878,0.7884
12580,stage,staged,,,,,6,,300,2878,0.7904
12581,stage,staged,,,,,6,,300,2878,0.7817
12587,stage,staged,,,,,6,,300,2878,0.7902
12589,stage,staged,,,,,6,,300,2878,0.7738
12591,stage,staged,,,,,6,,300,2878,0.7983
12592,stage,staged,,,,,6,,300,2878,0.8001
12593,stage,staged,,,,,6,,300,2878,0.7871
12595,stage,staged,,,,,6,,300,2878,0.7907
12596,stage,staged,,,,,6,,300,2878,0.7875
12597,stage,staged,,,,,6,,300,2878,0.794
12599,stage,staged,,,,,6,,300,2878,0.7927
12568,promote,shadow_promote,,,,,6,,288,2879
12592,promote,shadow_promote,,,,,6,,288,2880
12591,promote,shadow_promote,,,,,6,,288,2881
12569,promote,shadow_promote,,,,,6,,288,2882
12575,promote,shadow_promote,,,,,6,,288,2883
12565,promote,shadow_promote,,,,,6,,288,2884
12576,promote,shadow_promote,,,,,6,,288,2885
12597,promote,shadow_promote,,,,,6,,288,2886
12599,promote,shadow_promote,,,,,6,,288,2887
12578,promote,shadow_promote,,,,,6,,288,2888
12561,promote,shadow_promote,,,,,6,,288,2889
12595,promote,shadow_promote,,,,,6,,288,2890
12600,stage,staged,,,,,6,,289,2890,0.7933
12601,stage,staged,,,,,6,,290,2890,0.7899
12602,stage,staged,,,,,6,,291,2890,0.784
12603,stage,staged,,,,,6,,292,2890,0.7882
12604,stage,staged,,,,,6,,293,2890,0.7884
12605,stage,staged,,,,,6,,294,2890,0.7877
12609,stage,staged,,,,,6,,295,2890,0.7878
12610,stage,staged,,,,,6,,296,2890,0.7875
12611,stage,staged,,,,,6,,297,2890,0.793
12612,stage,staged,,,,,6,,298,2890,0.7839
12613,stage,staged,,,,,6,,299,2890,0.7895
12619,stage,staged,,,,,6,,300,2890,0.7952
12620,stage,staged,,,,,6,,300,2890,0.7954
12621,stage,staged,,,,,6,,300,2890,0.7955
12622,stage,staged,,,,,6,,300,2890,0.7934
12623,stage,staged,,,,,6,,300,2890,0.7861
12624,stage,staged,,,,,6,,300,2890,0.7565
12625,stage,staged,,,,,6,,300,2890,0.7931
12626,stage,staged,,,,,6,,300,2890,0.7584
12627,stage,staged,,,,,6,,300,2890,0.7984
12628,stage,staged,,,,,6,,300,2890,0.8026
12629,stage,staged,,,,,6,,300,2890,0.7941
12630,stage,staged,,,,,6,,300,2890,0.7946
12632,stage,staged,,,,,6,,300,2890,0.7911
12635,stage,staged,,,,,6,,300,2890,0.79
12637,stage,staged,,,,,6,,300,2890,0.7945
12639,stage,staged,,,,,6,,300,2890,0.7936
12642,stage,staged,,,,,6,,300,2890,0.7823
12645,stage,staged,,,,,6,,300,2890,0.7851
12646,stage,staged,,,,,6,,300,2890,0.7862
12647,stage,staged,,,,,6,,300,2890,0.7908
12649,stage,staged,,,,,6,,300,2890,0.7873
12628,promote,shadow_promote,,,,,6,,288,2891
12627,promote,shadow_promote,,,,,6,,288,2892
12639,promote,shadow_promote,,,,,6,,288,2893
12621,promote,shadow_promote,,,,,6,,288,2894
12619,promote,shadow_promote,,,,,6,,288,2895
12630,promote,shadow_promote,,,,,6,,288,2896
12637,promote,shadow_promote,,,,,6,,288,2897
12629,promote,shadow_promote,,,,,6,,288,2898
12620,promote,shadow_promote,,,,,6,,288,2899
12625,promote,shadow_promote,,,,,6,,288,2900
12611,promote,shadow_promote,,,,,6,,288,2901
12600,promote,shadow_promote,,,,,6,,288,2902
12654,stage,staged,,,,,6,,289,2902,0.8011
12655,stage,staged,,,,,6,,290,2902,0.7912
12657,stage,staged,,,,,6,,291,2902,0.7898
12659,stage,staged,,,,,6,,292,2902,0.7848
12662,stage,staged,,,,,6,,293,2902,0.7891
12664,stage,staged,,,,,6,,294,2902,0.7947
12665,stage,staged,,,,,6,,295,2902,0.7982
12666,stage,staged,,,,,6,,296,2902,0.7949
12668,stage,staged,,,,,6,,297,2902,0.7864
12669,stage,staged,,,,,6,,298,2902,0.7837
12670,stage,staged,,,,,6,,299,2902,0.7855
12673,stage,staged,,,,,6,,300,2902,0.7889
12674,stage,staged,,,,,6,,300,2902,0.7878
12675,stage,staged,,,,,6,,300,2902,0.7813
12676,stage,staged,,,,,6,,300,2902,0.7922
12677,stage,staged,,,,,6,,300,2902,0.7918
12678,stage,staged,,,,,6,,300,2902,0.7933
12679,stage,staged,,,,,6,,300,2902,0.7968
12681,stage,staged,,,,,6,,300,2902,0.7896
12683,stage,staged,,,,,6,,300,2902,0.7944
12684,stage,staged,,,,,6,,300,2902,0.7951
12685,stage,staged,,,,,6,,300,2902,0.7946
12686,stage,staged,,,,,6,,300,2902,0.7923
12687,stage,staged,,,,,6,,300,2902,0.7906
12690,stage,staged,,,,,6,,300,2902,0.7926
12691,stage,staged,,,,,6,,300,2902,0.7886
12692,stage,staged,,,,,6,,300,2902,0.7836
12693,stage,staged,,,,,6,,300,2902,0.7823
12694,stage,staged,,,,,6,,300,2902,0.7902
12695,stage,staged,,,,,6,,300,2902,0.7873
12696,stage,staged,,,,,6,,300,2902,0.7911
12697,stage,staged,,,,,6,,300,2902,0.7897
12699,stage,staged,,,,,6,,300,2902,0.789
12654,promote,shadow_promote,,,,,6,,288,2903
12665,promote,shadow_promote,,,,,6,,288,2904
12685,promote,shadow_promote,,,,,6,,288,2905
12679,promote,shadow_promote,,,,,6,,288,2906
12664,promote,shadow_promote,,,,,6,,288,2907
12666,promote,shadow_promote,,,,,6,,288,2908
12684,promote,shadow_promote,,,,,6,,288,2909
12683,promote,shadow_promote,,,,,6,,288,2910
12686,promote,shadow_promote,,,,,6,,288,2911
12622,promote,shadow_promote,,,,,6,,288,2912
12678,promote,shadow_promote,,,,,6,,288,2913
12655,promote,shadow_promote,,,,,6,,288,2914
12700,stage,staged,,,,,6,,289,2914,0.7914
12701,stage,staged,,,,,6,,290,2914,0.7496
12702,stage,staged,,,,,6,,291,2914,0.7917
12703,stage,staged,,,,,6,,292,2914,0.7939
12704,stage,staged,,,,,6,,293,2914,0.7947
12705,stage,staged,,,,,6,,294,2914,0.7931
12706,stage,staged,,,,,6,,295,2914,0.7871
12707,stage,staged,,,,,6,,296,2914,0.7883
12708,stage,staged,,,,,6,,297,2914,0.7958
12709,stage,staged,,,,,6,,298,2914,0.7868
12710,stage,staged,,,,,6,,299,2914,0.7918
12713,stage,staged,,,,,6,,300,2914,0.7896
12714,stage,staged,,,,,6,,300,2914,0.7853
12715,stage,staged,,,,,6,,300,2914,0.7923
12718,stage,staged,,,,,6,,300,2914,0.7897
12720,stage,staged,,,,,6,,300,2914,0.7893
12721,stage,staged,,,,,6,,300,2914,0.7894
12723,stage,staged,,,,,6,,300,2914,0.7861
12724,stage,staged,,,,,6,,300,2914,0.7906
12725,stage,staged,,,,,6,,300,2914,0.7919
12726,stage,staged,,,,,6,,300,2914,0.7873
12730,stage,staged,,,,,6,,300,2914,0.7945
12732,stage,staged,,,,,6,,300,2914,0.7902
12734,stage,staged,,,,,6,,300,2914,0.7931
12735,stage,staged,,,,,6,,300,2914,0.7896
12736,stage,staged,,,,,6,,300,2914,0.7875
12737,stage,staged,,,,,6,,300,2914,0.7921
12739,stage,staged,,,,,6,,300,2914,0.7886
12741,stage,staged,,,,,6,,300,2914,0.7944
12742,stage,staged,,,,,6,,300,2914,0.795
12743,stage,staged,,,,,6,,300,2914,0.795
12745,stage,staged,,,,,6,,300,2914,0.7916
12747,stage,staged,,,,,6,,300,2914,0.7901
12748,stage,staged,,,,,6,,300,2914,0.7887
12749,stage,staged,,,,,6,,300,2914,0.7925
12708,promote,shadow_promote,,,,,6,,288,2915
12742,promote,shadow_promote,,,,,6,,288,2916
12741,promote,shadow_promote,,,,,6,,288,2917
12743,promote,shadow_promote,,,,,6,,288,2918
12704,promote,shadow_promote,,,,,6,,288,2919
12730,promote,shadow_promote,,,,,6,,288,2920
12705,promote,shadow_promote,,,,,6,,288,2921
12703,promote,shadow_promote,,,,,6,,288,2922
12725,promote,shadow_promote,,,,,6,,288,2923
12749,promote,shadow_promote,,,,,6,,288,2924
12734,promote,shadow_promote,,,,,6,,288,2925
12737,promote,shadow_promote,,,,,6,,288,2926
12750,stage,staged,,,,,6,,289,2926,0.7898
12751,stage,staged,,,,,6,,290,2926,0.7911
12754,stage,staged,,,,,6,,291,2926,0.7899
12755,stage,staged,,,,,6,,292,2926,0.79
12759,stage,staged,,,,,6,,293,2926,0.7849
12760,stage,staged,,,,,6,,294,2926,0.7838
12761,stage,staged,,,,,6,,295,2926,0.7868
12764,stage,staged,,,,,6,,296,2926,0.7855
12765,stage,staged,,,,,6,,297,2926,0.7868
12767,stage,staged,,,,,6,,298,2926,0.7918
12769,stage,staged,,,,,6,,299,2926,0.7927
12770,stage,staged,,,,,6,,300,2926,0.791
12773,stage,staged,,,,,6,,300,2926,0.7893
12777,stage,staged,,,,,6,,300,2926,0.7883
