step,loss,ema,perplexity,id_loss,lr,conf_mean,ent_mean,brier,abstain_ratio,chosen_steps,avg_steps,s_max,inflation_rate,high_step_prob,rule_acc,top5_acc,avg_top1_prob,cloze_transition,gate_pass_60_95,z_lang_norm,z_logic_norm,z_bridge_norm,mem_size,rejector_score,tau_r,coverage,use_autonomous,difficulty_level,composite_score,abstain_cap,force_write_enabled,fw_ce,fw_len_pen
7695,2.9754,2.1695,19.5983,0.7126,0.0016,0.5,2.7784,0.0819,1.0,8,7.793,8,1.2988,0.0938,0.231,0.535,0.2169,0.825,0.0,0.621,0.621,2.0052,2,0.4869,52.421,0.0,1,0,5.5712,0.335,0,0.0,0.0
7696,0.2547,2.0738,1.2901,0.1242,0.0016,0.5171,0.017,0.1792,1.0,7,7.791,8,1.2985,0.0938,0.9396,0.9933,0.9094,0.9556,0.0,0.694,0.694,2.4717,2,0.5103,52.441,0.0,1,0,0.042,0.3349,0,0.0,0.0
7697,3.0989,2.125,22.1728,0.3044,0.0016,0.5142,1.0203,0.0293,1.0,7,7.791,8,1.2985,0.0938,0.3571,0.4786,0.3243,0.8974,0.0,0.6694,0.6694,2.3997,2,0.4928,52.461,0.0,1,0,2.4484,0.3347,0,0.0,0.0
7698,0.1816,2.0279,1.1991,0.7895,0.0016,0.5034,0.0278,0.2161,1.0,7,7.7891,8,1.2982,0.0938,0.9638,0.9855,0.9402,0.8974,0.0,0.7139,0.7139,2.5033,2,0.5107,52.481,0.0,1,0,0.0695,0.3346,0,0.0,0.0
7699,2.0042,2.0267,7.42,0.4905,0.0016,0.4944,0.3769,0.0174,1.0,8,7.7891,8,1.2982,0.0938,0.4737,0.7895,0.6796,0.925,0.0,0.4163,0.4163,1.3797,2,0.4979,52.501,0.0,1,0,0.52,0.3345,1,0.1712,0.0
7700,3.6675,2.1087,39.1521,0.3362,0.0016,0.5039,3.2724,0.1131,1.0,7,7.7871,8,1.2979,0.0938,0.1679,0.3092,0.195,0.913,0.0,0.4498,0.4498,1.7262,2,0.4873,52.521,0.0,1,0,5.649,0.3343,0,0.0,0.0
7701,2.8459,2.1456,17.2174,0.1728,0.0016,0.5151,2.7681,0.1063,1.0,7,7.7871,8,1.2979,0.0938,0.1885,0.4754,0.2205,0.9487,0.0,0.611,0.611,2.0283,2,0.4953,52.541,0.0,1,0,5.6145,0.3342,1,2.2151,0.0
7702,3.0994,2.1933,22.1847,0.3131,0.0016,0.4944,2.978,0.0395,1.0,7,7.7852,8,1.2975,0.0938,0.2975,0.538,0.3095,0.9583,0.0,0.7729,0.7729,2.301,2,0.4916,52.561,0.0,1,0,6.8524,0.334,1,1.7409,0.0
7703,3.462,2.2567,31.8808,0.3852,0.0016,0.5068,2.9344,0.1012,1.0,8,7.7852,8,1.2975,0.0938,0.1927,0.3073,0.1906,0.9149,0.0,0.4105,0.4105,1.8242,2,0.4917,52.581,0.0,1,0,5.3529,0.3339,1,2.3171,0.0
7704,3.054,2.2966,21.1992,0.3565,0.0016,0.5088,0.4227,0.033,1.0,7,7.7832,8,1.2972,0.0938,0.363,0.5037,0.4581,0.9167,0.0,0.6224,0.6224,2.3394,2,0.503,52.601,0.0,1,0,0.989,0.3337,0,0.0,0.0
7705,0.2371,2.1936,1.2675,0.2815,0.0016,0.5083,0.0293,0.1604,1.0,7,7.7832,8,1.2972,0.0938,0.9041,0.9863,0.9101,0.9688,0.0,0.6762,0.6762,2.4002,2,0.5105,52.621,0.0,1,0,0.0704,0.3336,0,0.0,0.0
7706,0.2195,2.0949,1.2455,0.0018,0.0016,0.5103,0.0195,0.1922,1.0,7,7.7832,8,1.2972,0.0938,0.9412,0.9779,0.9058,1.0,0.0,0.6964,0.6964,2.4711,2,0.5036,52.641,0.0,1,0,0.0482,0.3335,0,0.0,0.0
7707,0.8528,2.0328,2.3461,0.0196,0.0016,0.5073,0.2147,0.0133,1.0,7,7.7832,8,1.2972,0.0938,0.572,0.9958,0.7256,1.0,0.0,0.5924,0.5924,1.9485,2,0.5015,52.661,0.0,1,0,0.4184,0.3333,1,0.3482,0.0
7708,3.3669,2.0995,28.9883,0.4418,0.0016,0.5151,2.6655,0.0692,1.0,8,7.7852,8,1.2975,0.0938,0.2529,0.4655,0.3173,0.9394,0.0,0.7468,0.7468,2.2757,2,0.4873,52.681,0.0,1,0,6.066,0.3332,0,0.0,0.0
7709,0.8927,2.0391,2.4416,0.4255,0.0016,0.4707,0.2247,0.0428,1.0,7,7.7852,8,1.2975,0.0938,0.6351,0.9685,0.6976,0.9231,0.0,0.5147,0.5147,1.6436,2,0.5088,52.701,0.0,1,0,0.3693,0.333,1,0.4085,0.0
7710,3.4192,2.1081,30.5437,0.3989,0.0016,0.5034,3.9002,0.1129,1.0,8,7.7871,8,1.2979,0.0938,0.1667,0.4015,0.1699,0.9487,0.0,0.6396,0.6396,2.0073,2,0.4827,52.721,0.0,1,0,7.8287,0.3329,0,0.0,0.0
7711,3.1817,2.1618,24.0873,0.168,0.0016,0.5059,2.6154,0.0542,1.0,8,7.7871,8,1.2979,0.0938,0.2733,0.4533,0.3488,0.9565,0.0,0.7786,0.7786,2.3468,2,0.4942,52.741,0.0,1,0,6.1379,0.3327,0,0.0,0.0
7712,3.4883,2.2281,32.7293,0.2584,0.0016,0.5059,3.1516,0.1046,1.0,8,7.7871,8,1.2979,0.0938,0.1826,0.3304,0.1914,0.8846,0.0,0.5559,0.5559,2.125,2,0.491,52.761,0.0,1,0,6.697,0.3326,0,0.0,0.0
7713,2.6463,2.2491,14.1017,0.452,0.0016,0.5049,2.5563,0.0734,1.0,7,7.7852,8,1.2975,0.0938,0.2363,0.481,0.3478,0.875,0.0,0.5601,0.5601,1.8684,2,0.4962,52.781,0.0,1,0,4.7763,0.3325,0,0.0,0.0
7714,2.9088,2.282,18.3356,0.2002,0.0016,0.5103,2.5045,0.0993,1.0,7,7.7832,8,1.2972,0.0938,0.1962,0.4491,0.2337,0.9394,0.0,0.5573,0.5573,1.7366,2,0.4937,52.801,0.0,1,0,4.3493,0.3323,0,0.0,0.0
7715,1.9348,2.2647,6.9225,0.7534,0.0016,0.4919,1.3311,0.0195,1.0,8,7.7852,8,1.2975,0.0938,0.3902,0.6829,0.363,0.8235,0.0,0.686,0.686,2.1791,2,0.5009,52.821,0.0,1,0,2.9005,0.3322,0,0.0,0.0
7716,0.1773,2.1603,1.194,0.4879,0.0016,0.5112,0.0495,0.1715,1.0,7,7.7852,8,1.2975,0.0938,0.9225,1.0,0.9234,0.9375,0.0,0.6611,0.6611,2.3841,2,0.5078,52.841,0.0,1,0,0.1181,0.332,0,0.0,0.0
7717,0.8864,2.0966,2.4265,0.7354,0.0016,0.5054,0.2666,0.0129,1.0,7,7.7852,8,1.2975,0.0938,0.5796,0.9959,0.7362,0.8846,0.0,0.551,0.551,1.8834,2,0.5011,52.861,0.0,1,0,0.5022,0.3319,0,0.0,0.0
7718,2.9336,2.1385,18.7944,0.5439,0.0016,0.5063,2.5709,0.0621,1.0,7,7.7852,8,1.2975,0.0938,0.2947,0.5652,0.3273,0.8205,0.0,0.293,0.293,1.278,2,0.4889,52.881,0.0,1,0,3.2856,0.3318,0,0.0,0.0
7719,3.0135,2.1822,20.3591,0.5603,0.0016,0.4993,3.7643,0.0794,1.0,8,7.7871,8,1.2979,0.0938,0.3147,0.6078,0.1674,0.8889,0.0,0.6146,0.6146,2.1917,2,0.4892,52.901,0.0,1,0,8.2504,0.3316,0,0.0,0.0
7720,0.1478,2.0805,1.1593,0.0078,0.0016,0.5166,0.0217,0.2013,1.0,7,7.7852,8,1.2975,0.0938,0.9571,0.9929,0.9107,1.0,0.0,0.6605,0.6605,2.3407,2,0.5106,52.921,0.0,1,0,0.0507,0.3315,1,0.012,0.0
7721,2.9237,2.1227,18.6107,0.1633,0.0016,0.5137,2.8142,0.0535,1.0,7,7.7832,8,1.2972,0.0938,0.2866,0.5669,0.3185,0.9792,0.0,0.8959,0.8959,2.4548,2,0.4861,52.941,0.0,1,0,6.9084,0.3313,1,1.5343,0.0
7722,3.5217,2.1926,33.8429,0.2623,0.0016,0.5039,3.1066,0.0827,1.0,7,7.7832,8,1.2972,0.0938,0.2176,0.456,0.294,0.9118,0.0,0.7996,0.7996,2.375,2,0.4903,52.961,0.0,1,0,7.3779,0.3312,1,2.2521,0.0
7723,2.2648,2.1962,9.6296,0.5383,0.0016,0.5073,0.8007,0.0276,1.0,7,7.7832,8,1.2972,0.0938,0.4136,0.7592,0.6168,0.8974,0.0,0.4689,0.4689,1.4855,2,0.5038,52.981,0.0,1,0,1.1894,0.331,0,0.0,0.0
7724,2.8236,2.2276,16.8375,0.5589,0.0016,0.5068,2.368,0.0976,1.0,7,7.7832,8,1.2972,0.0938,0.1982,0.4595,0.2202,0.8696,0.0,0.3711,0.3711,1.5751,2,0.4934,53.001,0.0,1,0,3.7298,0.3309,0,0.0,0.0
7725,0.7156,2.152,2.0454,0.5517,0.0016,0.4937,0.0931,0.0405,1.0,8,7.7852,8,1.2975,0.0938,0.6601,0.9901,0.7703,0.875,0.0,0.5388,0.5388,1.7293,2,0.5086,53.021,0.0,1,0,0.161,0.3308,0,0.0,0.0
7726,3.7742,2.2331,43.5637,0.413,0.0016,0.4902,3.3747,0.1715,1.0,8,7.7871,8,1.2979,0.0938,0.0773,0.299,0.1601,0.9091,0.0,0.6469,0.6469,2.3897,2,0.4836,53.041,0.0,1,0,8.0645,0.3306,1,2.9312,0.0
7727,0.135,2.1282,1.1445,0.0258,0.0016,0.5156,0.0209,0.2044,1.0,7,7.7871,8,1.2979,0.0938,0.9638,0.9928,0.9275,1.0,0.0,0.6653,0.6653,2.4142,2,0.5125,53.061,0.0,1,0,0.0505,0.3305,0,0.0,0.0
7728,3.0277,2.1732,20.6491,0.237,0.0016,0.4944,2.7443,0.063,1.0,8,7.7891,8,1.2982,0.0938,0.2796,0.5498,0.2821,0.9375,0.0,0.3376,0.3376,1.3966,2,0.4862,53.081,0.0,1,0,3.8327,0.3303,0,0.0,0.0
7729,2.7222,2.2006,15.2143,0.2242,0.0016,0.4978,2.9011,0.113,1.0,7,7.7871,8,1.2979,0.0938,0.1667,0.5833,0.1942,0.9375,0.0,0.5601,0.5601,1.9522,2,0.4935,53.101,0.0,1,0,5.6634,0.3302,0,0.0,0.0
7730,2.8984,2.2355,18.1448,0.1794,0.0016,0.521,2.6199,0.0532,1.0,7,7.7852,8,1.2975,0.0938,0.2909,0.5636,0.3563,0.9574,0.0,0.7958,0.7958,2.2931,2,0.4932,53.121,0.0,1,0,6.0075,0.3301,1,1.7614,0.0
7731,1.9903,2.2233,7.3174,0.5365,0.0016,0.4929,1.529,0.0435,1.0,7,7.7852,8,1.2975,0.0938,0.3077,0.641,0.3682,0.825,0.0,0.736,0.736,2.2687,2,0.4999,53.141,0.0,1,0,3.4689,0.3299,0,0.0,0.0
7732,0.1149,2.1178,1.1218,0.9672,0.0016,0.5068,0.0257,0.2199,1.0,7,7.7852,8,1.2975,0.0938,0.9718,1.0,0.9331,0.8889,0.0,0.6317,0.6317,2.2837,2,0.5081,53.161,0.0,1,0,0.0586,0.3298,1,0.0163,0.0
7733,3.688,2.1963,39.9648,0.2339,0.0016,0.5044,3.5177,0.1359,1.0,7,7.7852,8,1.2975,0.0938,0.1349,0.4048,0.1668,0.975,0.0,0.5101,0.5101,1.9599,2,0.4817,53.181,0.0,1,0,6.8944,0.3296,1,2.2408,0.0
7734,3.7399,2.2735,42.0937,0.2508,0.0016,0.4968,4.1314,0.116,1.0,8,7.7871,8,1.2979,0.0938,0.1545,0.3004,0.1186,0.913,0.0,0.5351,0.5351,1.9678,2,0.4878,53.201,0.0,1,0,8.1299,0.3295,1,3.2208,0.0
7735,3.2518,2.3224,25.836,0.4032,0.0016,0.4951,2.8092,0.0676,1.0,8,7.7871,8,1.2979,0.0938,0.2353,0.4118,0.2035,0.925,0.0,0.5334,0.5334,1.9793,2,0.4943,53.221,0.0,1,0,5.5602,0.3294,0,0.0,0.0
7736,2.0969,2.3112,8.1406,0.1755,0.0016,0.4731,1.2885,0.0138,1.0,8,7.7871,8,1.2979,0.0938,0.3864,0.6818,0.391,0.95,0.0,0.6481,0.6481,2.0958,2,0.5014,53.241,0.0,1,0,2.7005,0.3292,0,0.0,0.0
7737,2.2738,2.3093,9.7159,0.5968,0.0016,0.4885,1.3006,0.0615,1.0,8,7.7891,8,1.2982,0.0938,0.2708,0.5833,0.3538,0.8158,0.0,0.6789,0.6789,2.0924,2,0.4982,53.261,0.0,1,0,2.7213,0.3291,1,0.7714,0.0
7738,3.1539,2.3515,23.4261,0.3902,0.0016,0.5063,2.7131,0.0794,1.0,7,7.7891,8,1.2982,0.0938,0.2236,0.384,0.189,0.8824,0.0,0.4769,0.4769,1.8411,2,0.4913,53.281,0.0,1,0,4.9951,0.3289,0,0.0,0.0
7739,0.2716,2.2475,1.312,0.4291,0.0016,0.5107,0.0199,0.1744,1.0,7,7.7871,8,1.2979,0.0938,0.9265,0.9853,0.9118,0.9,0.0,0.6715,0.6715,2.3892,2,0.5106,53.301,0.0,1,0,0.0475,0.3288,0,0.0,0.0
7740,3.3863,2.3045,29.5573,0.3426,0.0016,0.4839,3.056,0.0852,1.0,8,7.7871,8,1.2979,0.0938,0.1912,0.3665,0.1755,0.9118,0.0,0.4522,0.4522,1.8748,2,0.4845,53.321,0.0,1,0,5.7294,0.3286,0,0.0,0.0
7741,3.4293,2.3607,30.8535,0.3105,0.0016,0.4919,2.9299,0.0695,1.0,8,7.7871,8,1.2979,0.0938,0.2244,0.3415,0.2133,0.8889,0.0,0.3437,0.3437,1.6171,2,0.4925,53.341,0.0,1,0,4.7379,0.3285,0,0.0,0.0
7742,2.9552,2.3904,19.2057,0.9122,0.0016,0.4995,1.0656,0.0826,1.0,7,7.7871,8,1.2979,0.0938,0.4791,0.6,0.5503,0.8519,0.0,0.3092,0.3092,1.2382,2,0.5009,53.361,0.0,1,0,1.3194,0.3284,0,0.0,0.0
7743,2.8169,2.4117,16.7251,0.537,0.0016,0.5078,0.4388,0.0318,1.0,7,7.7852,8,1.2975,0.0938,0.3786,0.5571,0.4496,0.8824,0.0,0.6455,0.6455,2.3141,2,0.5023,53.381,0.0,1,0,1.0154,0.3282,1,0.1813,0.0
7744,0.3464,2.3085,1.414,0.4584,0.0016,0.5024,0.119,0.1666,1.0,7,7.7832,8,1.2972,0.0938,0.9108,0.9718,0.8738,0.8913,0.0,0.4584,0.4584,1.4254,2,0.5094,53.401,0.0,1,0,0.1696,0.3281,0,0.0,0.0
7745,3.9949,2.3928,54.3206,0.3737,0.0016,0.4866,3.3988,0.0765,1.0,7,7.7832,8,1.2972,0.0938,0.211,0.3624,0.2301,0.8889,0.0,0.4543,0.4543,1.8403,2,0.4818,53.421,0.0,1,0,6.2548,0.3279,1,2.9639,0.0
7746,3.3315,2.4397,27.9793,0.3061,0.0016,0.4973,3.6892,0.0805,1.0,8,7.7852,8,1.2975,0.0938,0.2275,0.4721,0.1331,0.9394,0.0,0.446,0.446,1.8231,2,0.4913,53.441,0.0,1,0,6.7258,0.3278,0,0.0,0.0
7747,3.4506,2.4903,31.5183,0.2494,0.0016,0.4912,2.9056,0.0684,1.0,8,7.7852,8,1.2975,0.0938,0.2277,0.3317,0.1968,0.9394,0.0,0.3322,0.3322,1.6441,2,0.4924,53.461,0.0,1,0,4.7769,0.3276,0,0.0,0.0
7748,3.2858,2.5301,26.7303,0.4595,0.0016,0.498,3.4675,0.1004,1.0,7,7.7832,8,1.2972,0.0938,0.1951,0.4878,0.1773,0.9487,0.0,0.3747,0.3747,1.5064,2,0.4909,53.481,0.0,1,0,5.2235,0.3275,0,0.0,0.0
7749,2.6647,2.5368,14.3632,0.0402,0.0016,0.4993,2.2658,0.0551,1.0,8,7.7852,8,1.2975,0.0938,0.2629,0.4366,0.3421,1.0,0.0,0.5567,0.5567,1.9716,2,0.4968,53.501,0.0,1,0,4.4672,0.3274,0,0.0,0.0
7750,3.6145,2.5907,37.1326,0.2895,0.0016,0.4961,3.4526,0.0938,1.0,8,7.7871,8,1.2979,0.0938,0.187,0.2826,0.1745,0.9,0.0,0.5527,0.5527,2.1091,2,0.4883,53.521,0.0,1,0,7.2816,0.3272,0,0.0,0.0
7751,0.9026,2.5063,2.4659,0.086,0.0016,0.4927,0.3835,0.0399,1.0,8,7.7891,8,1.2982,0.0938,0.6769,0.9869,0.7298,0.9556,0.0,0.5385,0.5385,1.8846,2,0.5091,53.541,0.0,1,0,0.7228,0.3271,0,0.0,0.0
7752,3.0639,2.5341,21.4114,0.5249,0.0016,0.5146,3.255,0.1793,1.0,8,7.7812,8,1.2969,0.0918,0.0919,0.4265,0.1584,0.9091,0.0,0.4064,0.4064,1.7665,2,0.4862,53.561,0.0,1,0,5.7499,0.3269,0,0.0,0.0
7753,3.28,2.5714,26.5755,0.4918,0.0016,0.4707,3.2174,0.0599,1.0,8,7.7734,8,1.2956,0.0898,0.2281,0.3991,0.1674,0.9091,0.0,0.3742,0.3742,1.6557,2,0.4909,53.581,0.0,1,0,5.3271,0.3268,0,0.0,0.0
7754,1.0707,2.4964,2.9173,0.5373,0.0016,0.5059,0.2523,0.0079,1.0,8,7.7754,8,1.2959,0.0898,0.5678,0.9873,0.7267,0.9231,0.0,0.5658,0.5658,1.927,2,0.5084,53.601,0.0,1,0,0.4861,0.3267,0,0.0,0.0
7755,0.7545,2.4093,2.1266,0.1558,0.0016,0.5049,0.117,0.0345,1.0,8,7.7773,8,1.2962,0.0898,0.6772,0.9894,0.7196,0.9512,0.0,0.5284,0.5284,1.7549,2,0.5043,53.621,0.0,1,0,0.2053,0.3265,0,0.0,0.0
7756,3.7588,2.4768,42.8954,0.1527,0.0016,0.4927,3.1644,0.069,1.0,7,7.7676,8,1.2946,0.0879,0.2266,0.3448,0.2135,1.0,0.0,0.3206,0.3206,1.5849,2,0.4843,53.641,0.0,1,0,5.0153,0.3264,0,0.0,0.0
7757,3.1539,2.5106,23.4283,0.3636,0.0016,0.5127,2.4199,0.0566,1.0,7,7.7578,8,1.293,0.0859,0.2774,0.5161,0.3538,0.9,0.0,0.8749,0.8749,2.4166,2,0.4959,53.661,0.0,1,0,5.848,0.3262,1,1.327,0.0
7758,1.9018,2.4802,6.6978,0.0663,0.0016,0.4937,0.8651,0.0572,1.0,8,7.75,8,1.2917,0.084,0.5912,0.75,0.5515,0.9615,0.0,0.5393,0.5393,1.8058,2,0.5038,53.681,0.0,1,0,1.5621,0.3261,1,0.5129,0.0
7759,0.3668,2.3745,1.4432,0.0154,0.0016,0.5161,0.0241,0.1516,1.0,7,7.75,8,1.2917,0.084,0.9037,0.9852,0.8815,1.0,0.0,0.689,0.689,2.4623,2,0.5073,53.701,0.0,1,0,0.0593,0.3259,0,0.0,0.0
7760,0.1216,2.2619,1.1293,0.5221,0.0016,0.5181,0.0249,0.1887,1.0,7,7.75,8,1.2917,0.084,0.9496,1.0,0.9397,0.875,0.0,0.6749,0.6749,2.4116,2,0.5042,53.721,0.0,1,0,0.0601,0.3258,0,0.0,0.0
7761,3.2462,2.3111,25.692,0.3993,0.0016,0.4958,2.9097,0.0735,1.0,8,7.752,8,1.292,0.084,0.2232,0.4241,0.2047,0.875,0.0,0.5061,0.5061,1.9415,2,0.485,53.741,0.0,1,0,5.6491,0.3257,0,0.0,0.0
7762,0.7774,2.2344,2.1758,0.0043,0.0016,0.4978,0.1634,0.0448,1.0,8,7.7539,8,1.2923,0.084,0.6455,0.9909,0.7131,1.0,0.0,0.6104,0.6104,1.8969,2,0.5093,53.761,0.0,1,0,0.3099,0.3255,0,0.0,0.0
7763,3.502,2.2978,33.1816,0.1968,0.0016,0.4851,3.0435,0.0684,1.0,7,7.7441,8,1.2907,0.082,0.2182,0.2955,0.2547,0.9118,0.0,0.4679,0.4679,1.8651,2,0.4854,53.781,0.0,1,0,5.6765,0.3254,0,0.0,0.0
7764,1.1935,2.2426,3.2988,0.2027,0.0016,0.521,0.167,0.0641,1.0,7,7.7344,8,1.2891,0.0801,0.7647,0.9804,0.8096,0.9744,0.0,0.5841,0.5841,2.2752,2,0.5087,53.801,0.0,1,0,0.3799,0.3252,0,0.0,0.0
7765,0.2486,2.1429,1.2822,0.7042,0.0016,0.5044,0.0252,0.1984,1.0,7,7.7246,8,1.2874,0.0781,0.9485,0.9926,0.9021,0.9,0.0,0.6561,0.6561,2.3491,2,0.5058,53.821,0.0,1,0,0.0591,0.3251,0,0.0,0.0
7766,3.2056,2.196,24.6695,0.301,0.0016,0.501,2.6949,0.0726,1.0,8,7.7168,8,1.2861,0.0762,0.2356,0.4038,0.2015,0.9118,0.0,0.3055,0.3055,1.5526,2,0.4863,53.841,0.0,1,0,4.184,0.325,0,0.0,0.0
7767,0.1832,2.0954,1.201,0.3956,0.0016,0.5146,0.0172,0.1834,1.0,7,7.7168,8,1.2861,0.0762,0.9357,0.9929,0.9143,0.9,0.0,0.6449,0.6449,2.3548,2,0.511,53.861,0.0,1,0,0.0406,0.3248,1,0.0087,0.0
7768,2.6801,2.1246,14.5866,0.3547,0.0016,0.5142,2.8132,0.0231,1.0,7,7.7148,8,1.2858,0.0762,0.3706,0.5647,0.2945,0.9487,0.0,0.9019,0.9019,2.4566,2,0.4867,53.881,0.0,1,0,6.9107,0.3247,0,0.0,0.0
7769,0.2976,2.0333,1.3466,0.0267,0.0016,0.5039,0.0412,0.1615,1.0,7,7.7148,8,1.2858,0.0762,0.8971,0.9853,0.8984,1.0,0.0,0.7232,0.7232,2.5705,2,0.5093,53.901,0.0,1,0,0.106,0.3245,0,0.0,0.0
7770,3.3991,2.1015,29.9375,0.3866,0.0016,0.4897,3.1353,0.0877,1.0,8,7.7168,8,1.2861,0.0762,0.1891,0.3782,0.2257,0.8913,0.0,0.5156,0.5156,2.0041,2,0.4841,53.921,0.0,1,0,6.2833,0.3244,0,0.0,0.0
7771,3.4776,2.1704,32.3828,0.3798,0.0016,0.479,3.6183,0.0982,1.0,8,7.709,8,1.2848,0.0742,0.1686,0.3563,0.1767,0.9412,0.0,0.5803,0.5803,1.9762,2,0.4897,53.941,0.0,1,0,7.1503,0.3243,0,0.0,0.0
7772,3.6542,2.2445,38.6376,0.4097,0.0016,0.5132,3.2913,0.1089,1.0,8,7.7109,8,1.2852,0.0742,0.1801,0.3033,0.1742,0.9231,0.0,0.4882,0.4882,2.0155,2,0.4909,53.961,0.0,1,0,6.6334,0.3241,0,0.0,0.0
7773,3.5405,2.3093,34.485,0.2142,0.0016,0.5044,2.5805,0.0512,1.0,7,7.7109,8,1.2852,0.0742,0.2808,0.4041,0.3318,0.925,0.0,0.7879,0.7879,2.4734,2,0.494,53.981,0.0,1,0,6.3827,0.324,0,0.0,0.0
7774,0.1563,2.2017,1.1691,0.606,0.0016,0.4885,0.1484,0.2215,1.0,8,7.7031,8,1.2839,0.0723,0.9563,1.0,0.9209,0.9259,0.0,0.4639,0.4639,1.4485,2,0.5115,54.001,0.0,1,0,0.2149,0.3238,0,0.0,0.0
7775,0.1953,2.1014,1.2157,0.461,0.0016,0.5073,0.0307,0.1913,1.0,7,7.6934,8,1.2822,0.0703,0.9424,0.9928,0.9105,0.9091,0.0,0.6797,0.6797,2.4436,2,0.5034,54.021,0.0,1,0,0.075,0.3237,0,0.0,0.0
7776,2.7477,2.1337,15.6061,0.2975,0.0016,0.5015,2.5813,0.0453,1.0,8,7.6953,8,1.2826,0.0703,0.3068,0.6477,0.2168,0.8723,0.0,0.3187,0.3187,1.5399,2,0.4877,54.041,0.0,1,0,3.9749,0.3235,1,1.8859,0.0
7777,0.2215,2.0381,1.248,0.9576,0.0016,0.4878,0.2434,0.2104,1.0,7,7.6934,8,1.2822,0.0703,0.9437,1.0,0.8793,0.8478,0.0,0.365,0.365,1.2869,2,0.509,54.061,0.0,1,0,0.3132,0.3234,0,0.0,0.0
7778,3.017,2.087,20.4293,0.4821,0.0016,0.4963,3.1936,0.1767,1.0,7,7.6914,8,1.2819,0.0703,0.0825,0.4422,0.1776,0.8696,0.0,0.6282,0.6282,2.125,2,0.4847,54.081,0.0,1,0,6.7864,0.3233,0,0.0,0.0
7779,0.3202,1.9987,1.3774,0.6565,0.0016,0.5059,0.0418,0.1839,1.0,7,7.6914,8,1.2819,0.0703,0.9296,0.993,0.9111,0.875,0.0,0.7084,0.7084,2.4818,2,0.5101,54.101,0.0,1,0,0.1037,0.3231,1,0.0356,0.0
7780,2.9268,2.0451,18.6679,0.4424,0.0016,0.5,2.3956,0.0459,1.0,7,7.6816,8,1.2803,0.0684,0.2874,0.5569,0.3641,0.9118,0.0,0.7748,0.7748,2.2111,2,0.488,54.121,0.0,1,0,5.2969,0.323,0,0.0,0.0
7781,0.1569,1.9507,1.1698,0.1923,0.0016,0.5107,0.0407,0.2184,1.0,8,7.6738,8,1.279,0.0664,0.9771,0.9924,0.9132,0.95,0.0,0.6037,0.6037,2.265,2,0.5103,54.141,0.0,1,0,0.0921,0.3228,0,0.0,0.0
7782,0.2023,1.8633,1.2243,0.381,0.0016,0.5029,0.13,0.2022,1.0,7,7.6738,8,1.279,0.0664,0.953,0.9957,0.9193,0.9231,0.0,0.4746,0.4746,1.4915,2,0.5032,54.161,0.0,1,0,0.1938,0.3227,0,0.0,0.0
7783,2.8721,1.9137,17.6739,0.119,0.0016,0.4988,2.279,0.0834,1.0,8,7.6758,8,1.2793,0.0664,0.2227,0.4541,0.2249,0.9487,0.0,0.3644,0.3644,1.4923,2,0.4886,54.181,0.0,1,0,3.4008,0.3226,0,0.0,0.0
7784,0.336,1.8348,1.3994,0.4398,0.0016,0.5117,0.0924,0.2081,1.0,7,7.666,8,1.2777,0.0645,0.9632,0.9926,0.8001,0.9744,0.0,0.6408,0.6408,2.4438,2,0.5095,54.201,0.0,1,0,0.2259,0.3224,0,0.0,0.0
7785,0.1402,1.7501,1.1504,0.0621,0.0016,0.5176,0.0158,0.2008,1.0,7,7.666,8,1.2777,0.0645,0.964,0.9928,0.9218,0.9688,0.0,0.6635,0.6635,2.3667,2,0.504,54.2211,0.0,1,0,0.0373,0.3223,0,0.0,0.0
7786,0.2136,1.6733,1.2381,0.1067,0.0016,0.5132,0.0204,0.1793,1.0,7,7.666,8,1.2777,0.0645,0.9357,1.0,0.9049,0.9362,0.0,0.6515,0.6515,2.3373,2,0.5034,54.2411,0.0,1,0,0.0476,0.3221,0,0.0,0.0
7787,0.1494,1.5971,1.1611,0.0693,0.0016,0.5137,0.0198,0.1931,1.0,7,7.6562,8,1.276,0.0625,0.9521,0.9932,0.9255,0.9474,0.0,0.6779,0.6779,2.4419,2,0.5037,54.2611,0.0,1,0,0.0483,0.322,0,0.0,0.0
7788,3.2527,1.6798,25.8589,0.1399,0.0016,0.5098,2.4623,0.0569,1.0,7,7.6465,8,1.2744,0.0605,0.2722,0.5,0.3485,0.9487,0.0,0.7463,0.7463,2.207,2,0.4866,54.2811,0.0,1,0,5.4343,0.3218,0,0.0,0.0
7789,2.0651,1.6991,7.8864,0.5925,0.0016,0.4968,1.6916,0.0527,1.0,8,7.6484,8,1.2747,0.0605,0.34,0.74,0.3167,0.8696,0.0,0.7053,0.7053,2.1898,2,0.5,54.3011,0.0,1,0,3.7042,0.3217,0,0.0,0.0
7790,2.6591,1.7471,14.2833,0.3659,0.0016,0.5063,2.3175,0.0648,1.0,7,7.6387,8,1.2731,0.0586,0.2523,0.464,0.3539,0.8889,0.0,0.5608,0.5608,1.8368,2,0.4935,54.3211,0.0,1,0,4.2567,0.3216,0,0.0,0.0
