step,loss,ema,perplexity,id_loss,lr,conf_mean,ent_mean,brier,abstain_ratio,chosen_steps,avg_steps,s_max,inflation_rate,high_step_prob,rule_acc,top5_acc,avg_top1_prob,cloze_transition,gate_pass_60_95,z_lang_norm,z_logic_norm,z_bridge_norm,mem_size,rejector_score,tau_r,coverage,use_autonomous,difficulty_level,composite_score,abstain_cap,force_write_enabled,fw_ce,fw_len_pen
7832,3.0768,2.0567,21.6899,0.3665,0.0016,0.6006,0.7748,0.1137,1.0,7,7.0,15,1.1667,0.0,0.268,0.5425,0.3145,0.8974,0.625,1.5045,1.5045,4.7294,2,0.5004,55.1611,0.0,1,0,3.6646,0.3156,0,0.0,0.0
7833,3.9663,2.1522,52.7871,0.0258,0.0016,0.605,3.4087,0.1102,1.0,7,7.0,15,1.1667,0.0,0.2717,0.3121,0.3672,1.0,0.75,1.3222,1.3222,4.0838,2,0.4882,55.1811,0.0,1,0,13.9204,0.3155,0,0.0,0.0
7834,1.0286,2.096,2.7971,0.5888,0.0016,0.603,0.0627,0.0436,1.0,7,7.0,15,1.1667,0.0,0.8092,1.0,0.9227,0.9231,0.625,1.2565,1.2565,4.1277,2,0.5104,55.2011,0.0,1,0,0.2589,0.3153,0,0.0,0.0
7835,0.1246,1.9974,1.1327,0.2099,0.0016,0.605,0.0143,0.137,1.0,7,7.0,15,1.1667,0.0,0.9718,0.993,0.9516,0.9259,0.625,1.3637,1.3637,4.3946,2,0.5056,55.2211,0.0,1,0,0.0631,0.3152,0,0.0,0.0
7836,3.1037,2.0527,22.2801,0.2993,0.0016,0.603,1.4404,0.0744,1.0,7,7.0,15,1.1667,0.0,0.3529,0.4853,0.3938,0.9744,0.5,1.3795,1.3795,4.3726,2,0.4907,55.2411,0.0,1,0,6.2983,0.315,0,0.0,0.0
7837,0.5519,1.9777,1.7366,0.6083,0.0016,0.5972,0.0388,0.0602,1.0,7,7.0,15,1.1667,0.0,0.8333,0.9865,0.8238,0.9111,0.625,0.6971,0.6971,2.4156,2,0.5098,55.2611,0.0,1,0,0.0938,0.3149,0,0.0,0.0
7838,3.1553,2.0366,23.4593,0.3662,0.0016,0.604,3.3828,0.1032,1.0,7,7.0,15,1.1667,0.0,0.2824,0.4706,0.3912,0.878,0.5,1.4073,1.4073,4.2982,2,0.4841,55.2811,0.0,1,0,14.5402,0.3148,0,0.0,0.0
7839,0.5972,1.9646,1.817,0.1985,0.0016,0.5869,0.0475,0.0557,1.0,7,7.0,15,1.1667,0.0,0.8197,0.9918,0.8504,0.9737,0.25,0.3952,0.3952,1.3507,2,0.5097,55.3011,0.0,1,0,0.0641,0.3146,0,0.0,0.0
7840,3.5974,2.0463,36.5045,0.1301,0.0016,0.6011,3.6002,0.1541,1.0,7,7.0,15,1.1667,0.0,0.209,0.4463,0.3185,0.9412,0.625,1.3413,1.3413,4.1265,2,0.4823,55.3211,0.0,1,0,14.856,0.3145,0,0.0,0.0
7841,3.5127,2.1196,33.5403,0.1427,0.0016,0.5967,3.6978,0.1441,1.0,7,7.0,15,1.1667,0.0,0.2443,0.4661,0.3292,0.9688,0.375,0.4956,0.4956,1.8841,2,0.4898,55.3411,0.0,1,0,6.9671,0.3143,0,0.0,0.0
7842,1.75,2.1011,5.7549,0.173,0.0016,0.606,0.5425,0.0243,1.0,7,7.0,15,1.1667,0.0,0.544,0.7927,0.5013,0.9362,0.625,0.4586,0.4586,1.8077,2,0.5059,55.3611,0.0,1,0,0.9807,0.3142,0,0.0,0.0
7843,0.6376,2.0279,1.8919,0.2407,0.0016,0.5952,0.0486,0.037,1.0,7,7.0,15,1.1667,0.0,0.7374,0.9899,0.7879,0.9231,0.25,0.5823,0.5823,1.896,2,0.5061,55.3811,0.0,1,0,0.0921,0.314,0,0.0,0.0
7844,2.7855,2.0658,16.2085,0.4444,0.0016,0.5957,3.0923,0.1912,1.0,7,7.0,15,1.1667,0.0,0.161,0.5479,0.2215,0.9375,0.25,0.3695,0.3695,1.3054,2,0.4866,55.4011,0.0,1,0,4.0366,0.3139,0,0.0,0.0
7845,2.8805,2.1065,17.8232,0.3982,0.0016,0.6021,3.3876,0.278,1.0,7,7.0,15,1.1667,0.0,0.0749,0.4919,0.1942,0.95,0.75,0.4123,0.4123,1.3494,2,0.4905,55.4211,0.0,1,0,4.5712,0.3138,0,0.0,0.0
7846,1.0015,2.0513,2.7225,0.2866,0.0016,0.5967,0.0547,0.0164,1.0,7,7.0,15,1.1667,0.0,0.6396,0.973,0.7601,0.9394,0.375,0.5939,0.5939,1.9894,2,0.5081,55.4411,0.0,1,0,0.1088,0.3136,0,0.0,0.0
7847,0.0959,1.9535,1.1007,0.0667,0.0016,0.5986,0.0159,0.1446,1.0,7,7.0,15,1.1667,0.0,0.9781,1.0,0.938,0.9744,0.5,1.429,1.429,4.6066,2,0.5056,55.4611,0.0,1,0,0.073,0.3135,0,0.0,0.0
7848,3.3156,2.0216,27.5403,0.1382,0.0016,0.605,3.1548,0.1062,1.0,7,7.0,15,1.1667,0.0,0.2775,0.5145,0.3604,0.9697,0.625,1.4301,1.4301,4.3581,2,0.4835,55.4811,0.0,1,0,13.7491,0.3133,0,0.0,0.0
7849,3.6693,2.104,39.2249,0.3009,0.0016,0.5981,3.2455,0.1644,1.0,7,7.0,15,1.1667,0.0,0.1886,0.2851,0.2533,0.9091,0.375,0.4185,0.4185,1.8317,2,0.4903,55.5011,0.0,1,0,5.9446,0.3132,1,3.1177,0.0
7850,2.9941,2.1485,19.9674,0.6727,0.0016,0.5977,2.2646,0.0802,1.0,7,7.0,15,1.1667,0.0,0.3351,0.5567,0.3059,0.8889,0.5,0.5037,0.5037,1.9942,2,0.4966,55.5211,0.0,1,0,4.516,0.3131,0,0.0,0.0
7851,2.94,2.1881,18.9165,0.3532,0.0016,0.5996,3.1638,0.1797,1.0,7,7.0,15,1.1667,0.0,0.1743,0.4523,0.2188,0.9211,0.5,0.477,0.477,1.7774,2,0.4917,55.5411,0.0,1,0,5.6235,0.3129,0,0.0,0.0
7852,4.0771,2.2825,58.9744,0.17,0.0016,0.603,4.5685,0.1286,1.0,7,7.0,15,1.1667,0.0,0.2449,0.3087,0.1578,0.9697,0.625,1.8068,1.8068,5.4719,2,0.4832,55.5611,0.0,1,0,24.9982,0.3128,0,0.0,0.0
7853,3.1609,2.3265,23.5914,0.1867,0.0016,0.5991,3.1867,0.1839,1.0,7,7.0,15,1.1667,0.0,0.1699,0.417,0.188,0.9394,0.375,0.4689,0.4689,1.883,2,0.4938,55.5811,0.0,1,0,6.0006,0.3126,0,0.0,0.0
7854,0.1092,2.2156,1.1154,0.663,0.0016,0.6025,0.0213,0.1477,1.0,7,7.0,15,1.1667,0.0,0.9857,1.0,0.9339,0.8889,0.375,1.3737,1.3737,4.4006,2,0.5109,55.6011,0.0,1,0,0.0939,0.3125,0,0.0,0.0
7855,0.1149,2.1106,1.1217,0.4353,0.0016,0.604,0.0237,0.1453,1.0,7,7.0,15,1.1667,0.0,0.9848,1.0,0.9214,0.9211,0.75,1.3473,1.3473,4.3121,2,0.5034,55.6211,0.0,1,0,0.1022,0.3124,0,0.0,0.0
7856,0.1217,2.0111,1.1294,0.4535,0.0016,0.5981,0.0146,0.1388,1.0,7,7.0,15,1.1667,0.0,0.9689,1.0,0.9411,0.9394,0.5,0.3951,0.3951,1.276,2,0.5037,55.6411,0.0,1,0,0.0186,0.3122,0,0.0,0.0
7857,0.7995,1.9505,2.2245,0.5454,0.0016,0.5967,0.0513,0.0041,1.0,7,7.0,15,1.1667,0.0,0.605,0.9874,0.7064,0.913,0.375,0.5211,0.5211,1.8839,2,0.5019,55.6611,0.0,1,0,0.0967,0.3121,0,0.0,0.0
7858,3.3234,2.0192,27.7533,0.0181,0.0016,0.6099,3.2671,0.0994,1.0,7,7.0,15,1.1667,0.0,0.2927,0.4451,0.3605,1.0,0.75,1.4396,1.4396,4.3895,2,0.4848,55.6811,0.0,1,0,14.341,0.3119,0,0.0,0.0
7859,0.825,1.9595,2.2819,0.3752,0.0016,0.5957,0.0675,0.0048,1.0,7,7.0,15,1.1667,0.0,0.5683,0.9956,0.6624,0.9348,0.25,0.4071,0.4071,1.6298,2,0.5095,55.7011,0.0,1,0,0.11,0.3118,0,0.0,0.0
7860,0.1859,1.8708,1.2043,0.0153,0.0016,0.5977,0.0206,0.1327,1.0,7,7.0,15,1.1667,0.0,0.9571,1.0,0.9375,1.0,0.25,1.4352,1.4352,4.5923,2,0.5049,55.7211,0.0,1,0,0.0945,0.3116,0,0.0,0.0
7861,2.2875,1.8916,9.8501,0.4341,0.0016,0.5889,1.4449,0.0952,1.0,7,7.0,15,1.1667,0.0,0.2889,0.5111,0.3892,0.9091,0.0,0.4359,0.4359,1.7532,2,0.4926,55.7411,0.0,1,0,2.5331,0.3115,0,0.0,0.0
7862,3.8755,1.9908,48.2074,0.1264,0.0016,0.603,3.8208,0.1675,1.0,7,7.0,15,1.1667,0.0,0.1926,0.25,0.1903,1.0,0.75,0.6882,0.6882,2.4349,2,0.4852,55.7611,0.0,1,0,9.3032,0.3114,0,0.0,0.0
7863,0.6101,1.9218,1.8405,0.3848,0.0016,0.5986,0.0464,0.0452,1.0,7,7.0,15,1.1667,0.0,0.7991,0.9957,0.8104,0.9706,0.375,0.6589,0.6589,2.3019,2,0.5115,55.7811,0.0,1,0,0.1068,0.3112,0,0.0,0.0
7864,3.6488,2.0081,38.4284,0.3302,0.0016,0.6025,3.3766,0.1102,1.0,7,7.0,15,1.1667,0.0,0.2701,0.3621,0.3452,0.8974,0.625,1.3848,1.3848,4.2785,2,0.4831,55.8011,0.0,1,0,14.4468,0.3111,0,0.0,0.0
7865,1.4098,1.9782,4.0953,0.0606,0.0016,0.5986,0.0283,0.1001,1.0,7,7.0,15,1.1667,0.0,0.8195,0.8722,0.9046,0.9615,0.5,1.3914,1.3914,4.4698,2,0.5088,55.8211,0.0,1,0,0.1267,0.3109,0,0.0,0.0
7866,3.2563,2.0421,25.9535,0.3317,0.0016,0.6074,3.3991,0.0998,1.0,7,7.0,15,1.1667,0.0,0.2909,0.4848,0.3538,0.9024,0.875,1.3886,1.3886,4.2724,2,0.4859,55.8411,0.0,1,0,14.5223,0.3108,0,0.0,0.0
7867,3.4521,2.1126,31.5675,0.4411,0.0016,0.6025,3.4034,0.1427,1.0,7,7.0,15,1.1667,0.0,0.2195,0.3756,0.2726,0.9211,0.5,0.4761,0.4761,1.9735,2,0.4901,55.8611,0.0,1,0,6.7167,0.3106,0,0.0,0.0
7868,2.0539,2.1097,7.7982,0.531,0.0016,0.5864,1.5101,0.0601,1.0,7,7.0,15,1.1667,0.0,0.359,0.5641,0.4183,0.8936,0.25,0.4165,0.4165,1.758,2,0.501,55.8811,0.0,1,0,2.6547,0.3105,0,0.0,0.0
7869,0.3882,2.0236,1.4743,0.4921,0.0016,0.6021,0.0342,0.0966,1.0,7,7.0,15,1.1667,0.0,0.9109,0.9901,0.867,0.8974,0.5,0.5211,0.5211,1.6602,2,0.5075,55.9011,0.0,1,0,0.0567,0.3104,0,0.0,0.0
7870,2.9129,2.0681,18.4101,0.3676,0.0016,0.5947,1.9365,0.1086,1.0,7,7.0,15,1.1667,0.0,0.2646,0.4798,0.2702,0.9091,0.25,0.42,0.42,1.9124,2,0.49,55.9211,0.0,1,0,3.7035,0.3102,0,0.0,0.0
7871,2.5039,2.0899,12.2298,0.4308,0.0016,0.5962,3.6409,0.1337,1.0,7,7.0,15,1.1667,0.0,0.4959,0.623,0.2987,0.9062,0.125,0.4088,0.4088,1.7717,2,0.4907,55.9411,0.0,1,0,6.4504,0.3101,0,0.0,0.0
7872,3.1524,2.143,23.393,0.2784,0.0016,0.6035,3.2645,0.0948,1.0,7,7.0,15,1.1667,0.0,0.2956,0.522,0.3836,0.925,0.625,1.4453,1.4453,4.3858,2,0.4893,55.9611,0.0,1,0,14.3173,0.3099,0,0.0,0.0
7873,3.8362,2.2277,46.3486,0.2003,0.0016,0.5996,3.7962,0.151,1.0,7,7.0,15,1.1667,0.0,0.2043,0.3702,0.2298,0.9512,0.375,0.6462,0.6462,2.3277,2,0.4874,55.9811,0.0,1,0,8.8363,0.3098,0,0.0,0.0
7874,0.1325,2.1229,1.1417,0.9407,0.0016,0.603,0.0198,0.132,1.0,7,7.0,15,1.1667,0.0,0.9627,1.0,0.923,0.8913,0.5,1.3728,1.3728,4.3974,2,0.5125,56.0011,0.0,1,0,0.0872,0.3097,0,0.0,0.0
7875,0.7665,2.0551,2.1522,0.1197,0.0016,0.5986,0.0424,0.0026,1.0,7,7.0,15,1.1667,0.0,0.6114,0.9869,0.7293,0.9091,0.375,0.4421,0.4421,1.6199,2,0.502,56.0211,0.0,1,0,0.0688,0.3095,0,0.0,0.0
7876,3.3942,2.122,29.7894,0.0087,0.0016,0.6021,2.4221,0.1553,1.0,7,7.0,15,1.1667,0.0,0.2064,0.3761,0.2473,1.0,0.625,0.7027,0.7027,2.4511,2,0.488,56.0411,0.0,1,0,5.9367,0.3094,0,0.0,0.0
7877,3.2829,2.1801,26.6538,0.3275,0.0016,0.603,0.505,0.0909,1.0,7,7.0,15,1.1667,0.0,0.4154,0.5846,0.5715,0.9318,0.5,0.5595,0.5595,1.9481,2,0.5019,56.0611,0.0,1,0,0.9838,0.3092,0,0.0,0.0
7878,1.2786,2.135,3.5917,0.5981,0.0016,0.6016,0.0198,0.0852,1.0,7,7.0,15,1.1667,0.0,0.8438,0.8984,0.9248,0.9062,0.5,1.3799,1.3799,4.416,2,0.5083,56.0811,0.0,1,0,0.0872,0.3091,0,0.0,0.0
7879,0.1258,2.0345,1.134,0.2188,0.0016,0.606,0.0204,0.1301,1.0,7,7.0,15,1.1667,0.0,0.9632,1.0,0.9278,0.9412,0.75,1.3538,1.3538,4.334,2,0.5062,56.1011,0.0,1,0,0.0882,0.309,0,0.0,0.0
7880,0.1711,1.9414,1.1866,0.4729,0.0016,0.6025,0.0242,0.1175,1.0,7,7.0,15,1.1667,0.0,0.9375,0.9931,0.9193,0.8864,0.625,1.3231,1.3231,4.2373,2,0.5033,56.1211,0.0,1,0,0.1025,0.3088,0,0.0,0.0
7881,0.6224,1.8754,1.8634,0.1924,0.0016,0.5991,0.0332,0.0504,1.0,7,7.0,15,1.1667,0.0,0.807,0.9868,0.8251,0.913,0.5,0.3639,0.3639,1.339,2,0.5025,56.1411,0.0,1,0,0.0444,0.3087,0,0.0,0.0
7882,3.4107,1.9522,30.2858,0.1643,0.0016,0.605,2.7582,0.0987,1.0,7,7.0,15,1.1667,0.0,0.2914,0.4636,0.4375,0.9512,0.625,1.4316,1.4316,4.3827,2,0.4861,56.1611,0.0,1,0,12.0883,0.3085,0,0.0,0.0
7883,2.9175,2.0005,18.4956,0.0629,0.0016,0.5952,3.2865,0.2844,1.0,7,7.0,15,1.1667,0.0,0.0639,0.4856,0.2089,1.0,0.5,0.3374,0.3374,1.2459,2,0.4923,56.1811,0.0,1,0,4.0946,0.3084,0,0.0,0.0
7884,3.9328,2.0971,51.0508,0.0978,0.0016,0.5947,2.759,0.1344,1.0,7,7.0,15,1.1667,0.0,0.2238,0.3,0.2583,0.9783,0.25,0.5828,0.5828,2.2025,2,0.4906,56.2011,0.0,1,0,6.0768,0.3082,0,0.0,0.0
7885,3.4775,2.1661,32.3799,0.2223,0.0016,0.5986,2.9099,0.1209,1.0,7,7.0,15,1.1667,0.0,0.2474,0.3299,0.2635,0.95,0.5,0.4152,0.4152,1.8557,2,0.4936,56.2211,0.0,1,0,5.3999,0.3081,0,0.0,0.0
7886,0.6586,2.0907,1.9321,0.3745,0.0016,0.604,0.0671,0.0471,1.0,7,7.0,15,1.1667,0.0,0.7692,0.9744,0.7474,0.9394,0.75,0.6175,0.6175,1.991,2,0.5103,56.2411,0.0,1,0,0.1337,0.308,0,0.0,0.0
7887,0.1115,1.9918,1.1179,0.5931,0.0016,0.5894,0.0144,0.1589,1.0,7,7.0,15,1.1667,0.0,0.9874,0.9958,0.9514,0.9231,0.125,0.3804,0.3804,1.2369,2,0.5049,56.2611,0.0,1,0,0.0179,0.3078,0,0.0,0.0
7888,3.2482,2.0546,25.7445,0.2664,0.0016,0.5996,3.3578,0.0972,1.0,7,7.0,15,1.1667,0.0,0.2874,0.503,0.3722,0.9512,0.5,1.3591,1.3591,4.1823,2,0.4829,56.2811,0.0,1,0,14.0432,0.3077,0,0.0,0.0
7889,3.3039,2.117,27.2176,0.6957,0.0016,0.6021,3.0944,0.1891,1.0,7,7.0,15,1.1667,0.0,0.1615,0.4038,0.1939,0.8438,0.625,0.3546,0.3546,1.6242,2,0.4917,56.3011,0.0,1,0,5.0258,0.3075,0,0.0,0.0
7890,3.2145,2.1719,24.8896,0.4248,0.0016,0.6074,1.7577,0.0723,1.0,7,7.0,15,1.1667,0.0,0.3456,0.4853,0.3633,0.925,0.75,1.3997,1.3997,4.3908,2,0.497,56.3211,0.0,1,0,7.7177,0.3074,0,0.0,0.0
7891,3.2689,2.2268,26.2835,0.794,0.0016,0.5986,3.0908,0.1753,1.0,7,7.0,15,1.1667,0.0,0.1794,0.4351,0.1898,0.8974,0.625,0.3291,0.3291,1.5632,2,0.4917,56.3411,0.0,1,0,4.8317,0.3073,0,0.0,0.0
7892,3.2692,2.2789,26.2911,0.4698,0.0016,0.604,3.2135,0.1072,1.0,7,7.0,15,1.1667,0.0,0.2749,0.4737,0.364,0.9091,0.625,1.437,1.437,4.3935,2,0.4912,56.3611,0.0,1,0,14.1186,0.3071,0,0.0,0.0
7893,0.1129,2.1706,1.1196,0.1901,0.0016,0.6035,0.0176,0.1308,1.0,7,7.0,15,1.1667,0.0,0.964,1.0,0.9299,0.9375,0.625,1.4475,1.4475,4.6898,2,0.5111,56.3811,0.0,1,0,0.0827,0.307,0,0.0,0.0
7894,0.136,2.0689,1.1457,0.6111,0.0016,0.5972,0.0131,0.1337,1.0,7,7.0,15,1.1667,0.0,0.9626,0.9907,0.9463,0.9091,0.375,0.4009,0.4009,1.3074,2,0.5036,56.4011,0.0,1,0,0.0171,0.3068,0,0.0,0.0
7895,0.0721,1.969,1.0747,0.2663,0.0016,0.5991,0.0134,0.1577,1.0,7,7.0,15,1.1667,0.0,0.9958,1.0,0.9439,0.9565,0.5,0.4031,0.4031,1.3239,2,0.5038,56.4211,0.0,1,0,0.0178,0.3067,0,0.0,0.0
7896,4.0149,2.0713,55.4187,0.1516,0.0016,0.603,4.566,0.1232,1.0,7,7.0,15,1.1667,0.0,0.2543,0.3521,0.1574,0.9412,0.75,1.8497,1.8497,5.5907,2,0.4763,56.4411,0.0,1,0,25.5272,0.3065,0,0.0,0.0
7897,4.0341,2.1695,56.4921,0.2793,0.0016,0.6006,4.5635,0.1091,1.0,7,7.0,15,1.1667,0.0,0.2706,0.3506,0.1637,0.9,0.75,1.8643,1.8643,5.6881,2,0.486,56.4611,0.0,1,0,25.9577,0.3064,0,0.0,0.0
7898,0.2431,2.0731,1.2752,0.5618,0.0016,0.5962,0.0208,0.127,1.0,7,7.0,15,1.1667,0.0,0.9444,0.9931,0.9271,0.8974,0.375,1.4749,1.4749,4.7348,2,0.5126,56.4811,0.0,1,0,0.0985,0.3063,0,0.0,0.0
7899,3.586,2.1488,36.091,0.2583,0.0016,0.5991,3.302,0.1431,1.0,7,7.0,15,1.1667,0.0,0.2159,0.3656,0.2113,0.8889,0.5,0.761,0.761,2.6516,2,0.4828,56.5011,0.0,1,0,8.7556,0.3061,0,0.0,0.0
7900,3.1821,2.2004,24.0977,0.269,0.0016,0.6001,3.0562,0.1768,1.0,7,7.0,15,1.1667,0.0,0.1815,0.4324,0.1928,0.9697,0.625,0.4583,0.4583,1.8638,2,0.493,56.5211,0.0,1,0,5.6961,0.306,0,0.0,0.0
7901,0.1153,2.0962,1.1222,0.1051,0.0016,0.6016,0.0205,0.1312,1.0,7,7.0,15,1.1667,0.0,0.9635,1.0,0.9389,0.963,0.5,1.3747,1.3747,4.3905,2,0.5109,56.5411,0.0,1,0,0.0901,0.3058,0,0.0,0.0
7902,3.251,2.1539,25.8154,0.292,0.0016,0.6074,3.0661,0.1025,1.0,7,7.0,15,1.1667,0.0,0.2875,0.525,0.368,0.8974,0.75,1.4526,1.4526,4.4503,2,0.484,56.5611,0.0,1,0,13.645,0.3057,0,0.0,0.0
7903,3.4189,2.2172,30.5364,0.1364,0.0016,0.6045,3.0511,0.0982,1.0,7,7.0,15,1.1667,0.0,0.2922,0.4091,0.3685,0.9697,0.75,1.4173,1.4173,4.3576,2,0.4914,56.5811,0.0,1,0,13.2958,0.3056,0,0.0,0.0
7904,3.3111,2.2719,27.4165,0.2546,0.0016,0.5991,2.2119,0.187,1.0,7,7.0,15,1.1667,0.0,0.1682,0.4318,0.2158,0.9394,0.5,0.644,0.644,2.39,2,0.4955,56.6011,0.0,1,0,5.2866,0.3054,1,0.8546,0.0
7905,3.3989,2.3282,29.9302,0.343,0.0016,0.5972,0.9842,0.1191,1.0,7,7.0,15,1.1667,0.0,0.26,0.56,0.32,0.8684,0.125,1.5982,1.5982,4.9867,2,0.4997,56.6211,0.0,1,0,4.9077,0.3053,1,0.385,0.0
7906,0.1665,2.2201,1.1811,0.2017,0.0016,0.5981,0.0213,0.1462,1.0,7,7.0,15,1.1667,0.0,0.9784,1.0,0.9165,0.975,0.5,0.3271,0.3271,1.2527,2,0.5116,56.6411,0.0,1,0,0.0267,0.3051,0,0.0,0.0
7907,3.2097,2.2696,24.772,0.2265,0.0016,0.6016,2.8828,0.0834,1.0,7,7.0,15,1.1667,0.0,0.3401,0.4873,0.254,0.9412,0.625,0.5436,0.5436,2.0578,2,0.4852,56.6611,0.0,1,0,5.9324,0.305,0,0.0,0.0
7908,2.8024,2.2963,16.4847,0.4663,0.0016,0.5991,0.4997,0.1352,1.0,7,7.0,15,1.1667,0.0,0.5025,0.6207,0.6161,0.8936,0.375,0.3442,0.3442,1.5064,2,0.5027,56.6811,0.0,1,0,0.7528,0.3048,0,0.0,0.0
7909,2.198,2.2913,9.0069,0.1253,0.0016,0.5991,1.4095,0.0447,1.0,7,7.0,15,1.1667,0.0,0.4059,0.703,0.3657,0.9412,0.5,0.5088,0.5088,1.9869,2,0.4997,56.7011,0.0,1,0,2.8006,0.3047,0,0.0,0.0
7910,3.9419,2.3739,51.5155,0.2694,0.0016,0.6016,4.0751,0.1775,1.0,7,7.0,15,1.1667,0.0,0.1965,0.2926,0.1647,0.8913,0.25,0.5955,0.5955,2.2243,2,0.4838,56.7211,0.0,1,0,9.0643,0.3046,0,0.0,0.0
7911,2.9892,2.4046,19.8705,0.3615,0.0016,0.5991,3.5411,0.1219,1.0,7,7.0,15,1.1667,0.0,0.2969,0.5415,0.2036,0.9474,0.375,0.5233,0.5233,2.0914,2,0.4924,56.7411,0.0,1,0,7.4059,0.3044,0,0.0,0.0
7912,0.2008,2.2944,1.2223,0.5442,0.0016,0.5967,0.0438,0.1381,1.0,7,7.0,15,1.1667,0.0,0.9651,0.9956,0.9372,0.925,0.125,0.3765,0.3765,1.2366,2,0.5103,56.7611,0.0,1,0,0.0542,0.3043,0,0.0,0.0
7913,2.1595,2.2877,8.6668,0.2704,0.0016,0.5859,1.6429,0.1006,1.0,7,7.0,15,1.1667,0.0,0.2889,0.6444,0.3865,0.9268,0.0,0.4106,0.4106,1.7433,2,0.4923,56.7811,0.0,1,0,2.8641,0.3041,0,0.0,0.0
7914,3.7775,2.3622,43.7066,0.2952,0.0016,0.5942,2.9235,0.1292,1.0,7,7.0,15,1.1667,0.0,0.2322,0.3223,0.2573,0.9487,0.125,0.5744,0.5744,2.1925,2,0.4884,56.8011,0.0,1,0,6.4097,0.304,0,0.0,0.0
7915,3.1951,2.4038,24.4116,0.6805,0.0016,0.5977,2.518,0.1874,1.0,7,7.0,15,1.1667,0.0,0.1604,0.403,0.2302,0.9375,0.375,0.3838,0.3838,1.7606,2,0.4955,56.8211,0.0,1,0,4.4333,0.3039,0,0.0,0.0
7916,3.3294,2.4501,27.9215,0.3752,0.0016,0.5972,4.0845,0.1443,1.0,7,7.0,15,1.1667,0.0,0.2252,0.4595,0.202,0.913,0.375,0.5465,0.5465,2.1134,2,0.4876,56.8411,0.0,1,0,8.6322,0.3037,0,0.0,0.0
7917,1.8909,2.4222,6.6255,0.4661,0.0016,0.5854,1.2877,0.027,1.0,7,7.0,15,1.1667,0.0,0.475,0.7,0.4199,0.9394,0.0,0.3525,0.3525,1.6109,2,0.5019,56.8611,0.0,1,0,2.0743,0.3036,1,0.635,0.0
7918,3.9715,2.4996,53.0618,0.1438,0.0016,0.6006,3.4363,0.1475,1.0,7,7.0,15,1.1667,0.0,0.2361,0.3611,0.4008,0.9744,0.625,0.4511,0.4511,1.862,2,0.4853,56.8811,0.0,1,0,6.3983,0.3034,0,0.0,0.0
7919,3.2528,2.5373,25.8634,0.1872,0.0016,0.6099,3.0046,0.0987,1.0,7,7.0,15,1.1667,0.0,0.2945,0.5031,0.3537,0.9787,0.75,1.3994,1.3994,4.2655,2,0.4937,56.9011,0.0,1,0,12.816,0.3033,0,0.0,0.0
7920,0.2645,2.4236,1.3028,0.3999,0.0016,0.5996,0.025,0.1309,1.0,7,7.0,15,1.1667,0.0,0.9568,0.9928,0.9042,0.9697,0.625,1.3659,1.3659,4.3935,2,0.5107,56.9211,0.0,1,0,0.1098,0.3031,1,0.0185,0.0
7921,3.2943,2.4672,26.9576,0.5578,0.0016,0.5771,1.9345,0.1391,1.0,7,7.0,15,1.1667,0.0,0.2236,0.5155,0.332,0.8438,0.0,0.527,0.527,2.1112,2,0.4896,56.9411,0.0,1,0,4.0841,0.303,0,0.0,0.0
7922,0.769,2.3823,2.1576,0.1522,0.0016,0.5967,0.0598,0.0248,1.0,7,7.0,15,1.1667,0.0,0.7233,0.9802,0.7831,0.9394,0.5,0.636,0.636,2.2448,2,0.5096,56.9611,0.0,1,0,0.1341,0.3029,0,0.0,0.0
7923,3.0644,2.4164,21.4206,0.2142,0.0016,0.603,0.9347,0.0868,1.0,7,7.0,15,1.1667,0.0,0.3147,0.5804,0.2865,0.9615,0.625,1.4872,1.4872,4.6635,2,0.4945,56.9811,0.0,1,0,4.3591,0.3027,0,0.0,0.0
7924,3.6596,2.4785,38.8455,0.2796,0.0016,0.5933,4.2178,0.1654,1.0,7,7.0,15,1.1667,0.0,0.1892,0.3468,0.1781,0.9474,0.125,0.4653,0.4653,1.9224,2,0.486,57.0011,0.0,1,0,8.1081,0.3026,0,0.0,0.0
7925,0.9619,2.4027,2.6167,0.3559,0.0016,0.5908,0.0485,0.0179,1.0,7,7.0,15,1.1667,0.0,0.6364,0.9596,0.7462,0.9062,0.0,0.5128,0.5128,1.7357,2,0.5101,57.0211,0.0,1,0,0.0842,0.3024,0,0.0,0.0
7926,1.025,2.3338,2.787,0.4239,0.0016,0.6006,0.0464,0.0569,1.0,7,7.0,15,1.1667,0.0,0.8385,1.0,0.9332,0.9375,0.375,1.3106,1.3106,4.2686,2,0.5031,57.0411,0.0,1,0,0.1979,0.3023,0,0.0,0.0
7927,0.2614,2.2302,1.2987,0.0177,0.0016,0.5962,0.027,0.119,1.0,7,7.0,15,1.1667,0.0,0.9353,0.9856,0.9006,1.0,0.25,1.3835,1.3835,4.4342,2,0.5052,57.0611,0.0,1,0,0.1197,0.3022,0,0.0,0.0
7928,0.4891,2.1431,1.6309,0.3406,0.0016,0.5986,0.0688,0.0698,1.0,7,7.0,15,1.1667,0.0,0.8592,0.9951,0.8374,0.875,0.375,0.7307,0.7307,2.3727,2,0.5028,57.0811,0.0,1,0,0.1632,0.302,0,0.0,0.0
