step,action,reason,sim_max,surprise,surp_norm,entropy,topk,used_key_id,shadow_size,mem_size
9069,merge,near_merge_k3,0.3415603041648865,0.10185849666595459,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3717067624223316,0.3416
9070,merge,near_merge_k3,0.3454342484474182,0.05910247564315796,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37335403666723527,0.3454
9072,merge,near_merge_k3,0.3367193341255188,0.07427048683166504,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37453322326387845,0.3367
9073,merge,near_merge_k3,0.3381013870239258,0.1093856692314148,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3748921875528623,0.3381
9078,merge,near_merge_k3,0.34618300199508667,0.17573529481887817,0.31261944213455817,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3738882629011985,0.3462
9082,merge,near_merge_k3,0.3383594751358032,0.0896146297454834,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.374707144016169,0.3384
9083,merge,near_merge_k3,0.34240615367889404,0.11713182926177979,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37489379302931647,0.3424
9087,merge,near_merge_k3,0.33744698762893677,0.0909498929977417,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.37558541586643,0.3374
9088,merge,near_merge_k3,0.3406497836112976,0.10656899213790894,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37589549443702885,0.3406
9092,merge,near_merge_k3,0.3403007388114929,0.1382191777229309,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3755415614388673,0.3403
9094,merge,near_merge_k3,0.33738428354263306,0.1027982234954834,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3759314408250709,0.3374
9097,merge,near_merge_k3,0.34362202882766724,0.21887433528900146,0.8168034384853152,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37396081003678383,0.3436
9099,merge,near_merge_k3,0.34478598833084106,0.26103800535202026,1.296749329429413,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.371343968926065,0.3448
9103,merge,near_merge_k3,0.3390690088272095,0.18124181032180786,0.3800445315497147,1.0,1.0,6,0,0,2,7.224998474121094e-05,0.3705847358270224,0.3391
9110,merge,near_merge_k3,0.33984410762786865,0.16948390007019043,0.24163955459857608,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37013658424291634,0.3398
9114,merge,near_merge_k3,0.34088027477264404,0.18105971813201904,0.37529305465009494,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3695017314559843,0.3409
9115,merge,near_merge_k3,0.33920353651046753,0.10714912414550781,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3704085758274757,0.3392
9116,merge,near_merge_k3,0.34686416387557983,0.14853966236114502,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37039692499750526,0.3469
9118,merge,near_merge_k3,0.3423715829849243,0.07693988084793091,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.37181843488079613,0.3424
9121,merge,near_merge_k3,0.3400052785873413,0.24730253219604492,1.140127462519188,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3696905407487956,0.34
9126,merge,near_merge_k3,0.3419458270072937,0.11263787746429443,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.37046872912463014,0.3419
9127,merge,near_merge_k3,0.34919941425323486,0.08009672164916992,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37181992177918377,0.3492
9129,merge,near_merge_k3,0.34935277700424194,0.2289973497390747,0.9326275523204495,1.0,1.0,6,0,0,2,7.22500205039978e-05,0.37005798260648387,0.3494
9132,merge,near_merge_k3,0.3407694697380066,0.22477632761001587,0.8836783185678109,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.36855665779363517,0.3408
9136,merge,near_merge_k3,0.3344983458518982,0.13750076293945312,0.0,1.0,1.0,6,0,0,2,7.224999070167542e-05,0.3689509767554826,0.3345
9140,merge,near_merge_k3,0.3422890305519104,0.1313709020614624,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3694284610387051,0.3423
9143,merge,near_merge_k3,0.33843284845352173,0.16945749521255493,0.24246964942482419,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.36909646503058346,0.3384
9151,merge,near_merge_k3,0.34026867151260376,0.03775894641876221,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3714316395991499,0.3403
9156,merge,near_merge_k3,0.3400425314903259,0.1520136594772339,0.04026893554530637,1.0,1.0,6,0,0,2,7.225001454353332e-05,0.37124820244969026,0.34
9157,merge,near_merge_k3,0.3344042897224426,0.15799981355667114,0.10965760937947465,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3709633859335878,0.3344
9160,merge,near_merge_k3,0.33793526887893677,0.11292672157287598,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3716085129087715,0.3379
9161,merge,near_merge_k3,0.344387948513031,0.23207420110702515,0.9730406203523843,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.36980617759575385,0.3444
9162,merge,near_merge_k3,0.3406512141227722,0.2618204355239868,1.313097276877606,1.0,1.0,6,0,0,2,7.22500205039978e-05,0.36758915112569873,0.3407
9163,merge,near_merge_k3,0.34325510263442993,0.02350085973739624,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37036021881838094,0.3433
9164,merge,near_merge_k3,0.341749906539917,0.08905482292175293,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3715431004781078,0.3417
9165,merge,near_merge_k3,0.33817028999328613,0.1671629548072815,0.21572991063624392,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37104553133415136,0.3382
9167,merge,near_merge_k3,0.33825600147247314,0.06125462055206299,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37271588578969495,0.3383
9170,merge,near_merge_k3,0.34490352869033813,0.25328129529953003,1.2095230367055738,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37037867130473484,0.3449
9178,merge,near_merge_k3,0.3344133496284485,0.11461150646209717,0.0,1.0,1.0,6,0,0,2,7.225001454353332e-05,0.37104857404501945,0.3344
9189,merge,near_merge_k3,0.3389609456062317,0.08675849437713623,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.37220854675297477,0.339
9191,merge,near_merge_k3,0.3400951623916626,0.23827135562896729,1.032138574770753,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3702222649650979,0.3401
9201,merge,near_merge_k3,0.34054845571517944,0.08836609125137329,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3714327166435607,0.3405
9202,merge,near_merge_k3,0.336167573928833,0.1375504732131958,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3715384355149407,0.3362
9205,merge,near_merge_k3,0.3416697382926941,0.0706179141998291,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37297223367945004,0.3417
9209,merge,near_merge_k3,0.3438737988471985,0.16951704025268555,0.24215935329313837,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37228466950645134,0.3439
9214,merge,near_merge_k3,0.344108521938324,0.16950321197509766,0.24299957656714885,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37166613831630424,0.3441
9216,merge,near_merge_k3,0.33828073740005493,0.162753164768219,0.16556403383793714,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3712444611893094,0.3383
9219,merge,near_merge_k3,0.3398110270500183,0.1726403832435608,0.2806025805557089,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3706672074055073,0.3398
9220,merge,near_merge_k3,0.33840280771255493,0.10757029056549072,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37144908085364675,0.3384
9221,merge,near_merge_k3,0.34795838594436646,0.049656033515930176,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37331105209796345,0.348
9225,merge,near_merge_k3,0.34115034341812134,0.17190974950790405,0.2723866528118085,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.37254175189800903,0.3412
9227,merge,near_merge_k3,0.3453403115272522,0.18971657752990723,0.4799315477730413,1.0,1.0,6,0,0,2,7.22500205039978e-05,0.37149324515761,0.3453
9228,merge,near_merge_k3,0.3376350998878479,0.1045159101486206,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37225360243887656,0.3376
9230,merge,near_merge_k3,0.34009629487991333,0.05853414535522461,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.37385755928788444,0.3401
9231,merge,near_merge_k3,0.3420224189758301,0.272219181060791,1.4388522067392426,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37102741973788017,0.342
9232,merge,near_merge_k3,0.3400086760520935,0.08577799797058105,0.0,1.0,1.0,6,0,0,2,7.22500205039978e-05,0.3722091178046805,0.34
9233,merge,near_merge_k3,0.3444240689277649,0.2294183373451233,0.942342183517518,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37039983927731,0.3444
9234,merge,near_merge_k3,0.3403833508491516,0.040691375732421875,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37254602783493057,0.3404
9238,merge,near_merge_k3,0.3442487120628357,0.2227034568786621,0.8652820780426174,1.0,1.0,6,0,0,2,7.225001454353332e-05,0.3708373559138643,0.3442
9240,merge,near_merge_k3,0.341483473777771,0.29689955711364746,1.7234444851127708,1.0,1.0,6,0,0,2,7.22500205039978e-05,0.3678156291802049,0.3415
9241,merge,near_merge_k3,0.3445984125137329,0.0562625527381897,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.36990881520742064,0.3446
9242,merge,near_merge_k3,0.3443211317062378,0.16661131381988525,0.21375101563855442,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.36958570741028085,0.3443
9244,merge,near_merge_k3,0.3431652784347534,0.1692560911178589,0.24131247974255451,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3692420148468956,0.3432
9251,merge,near_merge_k3,0.33446580171585083,0.21686339378356934,0.7958596169461017,1.0,1.0,6,0,0,2,7.224999070167542e-05,0.36798054548653464,0.3345
9253,merge,near_merge_k3,0.3398289084434509,0.18358254432678223,0.40819220550805646,1.0,1.0,6,0,0,2,7.225001454353332e-05,0.36751084005134554,0.3398
9256,merge,near_merge_k3,0.3399440050125122,0.08384197950363159,0.0,1.0,1.0,6,0,0,2,7.224999070167542e-05,0.36908291645613833,0.3399
9257,merge,near_merge_k3,0.34071409702301025,0.16857945919036865,0.23357093822809788,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3688030356267171,0.3407
9258,merge,near_merge_k3,0.34385448694229126,0.20037364959716797,0.6041435017527654,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3679152590721021,0.3439
9259,merge,near_merge_k3,0.3364487290382385,0.05357635021209717,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37005220616064993,0.3364
9261,merge,near_merge_k3,0.34201860427856445,0.26308131217956543,1.334283742203064,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3677853593009936,0.342
9263,merge,near_merge_k3,0.3388006091117859,0.17557001113891602,0.31352669290790175,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.36749542314811595,0.3388
9264,merge,near_merge_k3,0.3424820899963379,0.20027339458465576,0.6018403574514576,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.36674041294161125,0.3425
9266,merge,near_merge_k3,0.3435603976249695,0.16914081573486328,0.23711054347309501,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3666835553327528,0.3436
9267,merge,near_merge_k3,0.34075504541397095,0.3566102981567383,2.4209140115697165,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3628829938363428,0.3408
9269,merge,near_merge_k3,0.3387572765350342,0.2583651542663574,1.269518097023813,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.36142739136738133,0.3388
9273,merge,near_merge_k3,0.34310442209243774,0.12060606479644775,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3628725309347143,0.3431
9279,merge,near_merge_k3,0.3380606770515442,0.10671472549438477,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.36445098333135517,0.3381
9280,merge,near_merge_k3,0.33612722158432007,0.0939323902130127,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3661272371939594,0.3361
9281,merge,near_merge_k3,0.3414996862411499,0.08728188276290894,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3677688758193053,0.3415
9283,merge,near_merge_k3,0.34070533514022827,0.05394023656845093,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3699131835060057,0.3407
9285,merge,near_merge_k3,0.3451688289642334,0.11258834600448608,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37067009823531544,0.3452
9293,merge,near_merge_k3,0.33692240715026855,0.17064404487609863,0.2574798687796387,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3701902075142619,0.3369
9296,merge,near_merge_k3,0.3422018885612488,0.29339146614074707,1.6791771812802996,1.0,1.0,6,0,0,2,7.224998474121094e-05,0.3673033574400208,0.3422
9297,merge,near_merge_k3,0.3409252166748047,0.1940453052520752,0.5265653707430081,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3666921155909772,0.3409
9298,merge,near_merge_k3,0.345930814743042,0.18208861351013184,0.38960542687871985,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.36638113176167686,0.3459
9299,merge,near_merge_k3,0.33942246437072754,0.09083658456802368,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3679262868941487,0.3394
9300,merge,near_merge_k3,0.3404780626296997,0.13002419471740723,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3685331743103857,0.3405
9304,merge,near_merge_k3,0.3406221270561218,0.09749233722686768,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3697300101348098,0.3406
9305,merge,near_merge_k3,0.3434390425682068,0.11453115940093994,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.37046638593331,0.3434
9312,merge,near_merge_k3,0.34002792835235596,0.1514233946800232,0.03341426195599783,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3703912794463785,0.34
9315,merge,near_merge_k3,0.34211599826812744,0.02979719638824463,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37275620757397576,0.3421
9323,merge,near_merge_k3,0.34084808826446533,0.2624973654747009,1.3274206788747736,1.0,1.0,6,0,0,2,7.225001454353332e-05,0.3702306395070842,0.3408
9326,merge,near_merge_k3,0.335155189037323,0.09638941287994385,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3712797872987769,0.3352
9334,merge,near_merge_k3,0.34221380949020386,0.2503666281700134,1.175473517975856,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.36914447600549893,0.3422
9338,merge,near_merge_k3,0.3371427655220032,0.06519687175750732,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3709260909697989,0.3371
9341,merge,near_merge_k3,0.3425789475440979,0.2664942145347595,1.3601741272498247,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3685035975821238,0.3426
9344,merge,near_merge_k3,0.3456142544746399,0.09561729431152344,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.36974089193768095,0.3456
9345,merge,near_merge_k3,0.3444036841392517,0.23634690046310425,1.009996863395317,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3680398647346508,0.3444
9346,merge,near_merge_k3,0.3405326008796692,0.09490948915481567,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3693376884780894,0.3405
9350,merge,near_merge_k3,0.34344482421875,0.08032935857772827,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3707973324587259,0.3434
9351,merge,near_merge_k3,0.33948707580566406,0.20446836948394775,0.6456316712891441,1.0,1.0,6,0,0,2,7.224999070167542e-05,0.36962823182317434,0.3395
9355,merge,near_merge_k3,0.3388212323188782,0.12019932270050049,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37026142218684693,0.3388
9356,merge,near_merge_k3,0.33875131607055664,0.10695958137512207,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37109608834065977,0.3388
9357,merge,near_merge_k3,0.337485671043396,0.17733865976333618,0.3397555146443807,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37043970631132705,0.3375
9358,merge,near_merge_k3,0.34228307008743286,0.1425572633743286,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3705445904127078,0.3423
9364,merge,near_merge_k3,0.34855979681015015,0.252216637134552,1.1952197048973967,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.368445798628746,0.3486
9367,merge,near_merge_k3,0.3402661681175232,0.08052349090576172,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.36999074894775613,0.3403
9368,merge,near_merge_k3,0.3394692540168762,0.09605705738067627,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.371070532905367,0.3395
9369,merge,near_merge_k3,0.3373759388923645,0.04817795753479004,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3729999204641345,0.3374
9370,merge,near_merge_k3,0.3397901654243469,0.060906171798706055,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37448180498174694,0.3398
9377,merge,near_merge_k3,0.33856403827667236,0.29954755306243896,1.7343233506122242,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37104267342232344,0.3386
9381,merge,near_merge_k3,0.33766257762908936,0.14177680015563965,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.37110287007697834,0.3377
9386,merge,near_merge_k3,0.34204113483428955,0.12347984313964844,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37152298620648755,0.342
9389,merge,near_merge_k3,0.3457435369491577,0.15002012252807617,0.02884284400060924,1.0,1.0,6,0,0,2,7.225001454353332e-05,0.37137028513527726,0.3457
9390,merge,near_merge_k3,0.3405487537384033,0.28613394498825073,1.5764358519571207,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.36851057772198453,0.3405
9392,merge,near_merge_k3,0.33996355533599854,0.08707475662231445,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.36991802481733976,0.34
9393,merge,near_merge_k3,0.3389112949371338,0.06953102350234985,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3715356018655588,0.3389
9394,merge,near_merge_k3,0.3405868411064148,0.2838675379753113,1.5432157540661127,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3687046909194967,0.3406
9396,merge,near_merge_k3,0.33557313680648804,0.17651259899139404,0.32840092158207757,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3683039698477191,0.3356
9398,merge,near_merge_k3,0.3408750891685486,0.3011786937713623,1.7340758690126319,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.36544999898752,0.3409
9399,merge,near_merge_k3,0.33918941020965576,0.2817114591598511,1.5141917408712844,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.36327076990557094,0.3392
9404,merge,near_merge_k3,0.34442800283432007,0.2213536500930786,0.8315725937867217,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3625166199131523,0.3444
9406,merge,near_merge_k3,0.34366101026535034,0.20654404163360596,0.6634888382968691,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.36213407708916495,0.3437
9407,merge,near_merge_k3,0.3418147563934326,0.2083427906036377,0.6838678292203342,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3617538135681757,0.3418
9410,merge,near_merge_k3,0.3425331115722656,0.17797744274139404,0.3383134723445233,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.36201888335653026,0.3425
9421,merge,near_merge_k3,0.33594584465026855,0.03366142511367798,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.36514376651860364,0.3359
9423,merge,near_merge_k3,0.3449068069458008,0.18471485376358032,0.41245739256085084,1.0,1.0,6,0,0,2,7.225001454353332e-05,0.3649350927914717,0.3449
9424,merge,near_merge_k3,0.3412487506866455,0.17386579513549805,0.28863292226714166,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.36496426760961453,0.3412
9437,merge,near_merge_k3,0.3473523259162903,0.23640286922454834,1.0006261209394227,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.36373978346416214,0.3474
9439,merge,near_merge_k3,0.34062260389328003,0.07395744323730469,0.0,1.0,1.0,6,0,0,2,7.224999070167542e-05,0.3658866562529998,0.3406
9448,merge,near_merge_k3,0.34378474950790405,0.17036962509155273,0.2484753399594207,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.36589059812586877,0.3438
9449,merge,near_merge_k3,0.3369637131690979,0.07570219039916992,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3677874945052985,0.337
9454,merge,near_merge_k3,0.34116947650909424,0.10089623928070068,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.36899082026915464,0.3412
9460,merge,near_merge_k3,0.3407919406890869,0.1254117488861084,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.36958350326451705,0.3408
9464,merge,near_merge_k3,0.3477557897567749,0.31395208835601807,1.8851235028601931,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.36634611117094495,0.3478
9465,merge,near_merge_k3,0.3375295400619507,0.07047867774963379,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3683019264988578,0.3375
9467,merge,near_merge_k3,0.34139716625213623,0.17959296703338623,0.3535336925495702,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3678798745083043,0.3414
9470,merge,near_merge_k3,0.3419308662414551,0.04164522886276245,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3702589824802186,0.3419
9473,merge,near_merge_k3,0.33771228790283203,0.10654288530349731,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3711022265261268,0.3377
9474,merge,near_merge_k3,0.3393141031265259,0.17783749103546143,0.3336569473162302,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3704352540528049,0.3393
9475,merge,near_merge_k3,0.3370314836502075,0.20457321405410767,0.6388757524486012,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.36930026436644225,0.337
9478,merge,near_merge_k3,0.34126853942871094,0.07968968152999878,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37077644429919804,0.3413
9481,merge,near_merge_k3,0.342077374458313,0.05756562948226929,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3725474872796329,0.3421
9483,merge,near_merge_k3,0.34019553661346436,0.1492009162902832,0.011533644576657419,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3723087202258639,0.3402
9488,merge,near_merge_k3,0.33878248929977417,0.0898086428642273,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.373281675345993,0.3388
9489,merge,near_merge_k3,0.33783596754074097,0.03555244207382202,0.0,1.0,1.0,6,0,0,2,7.225001454353332e-05,0.37524245896991726,0.3378
9506,merge,near_merge_k3,0.3410083055496216,0.18446290493011475,0.41234106578887103,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3740289549743232,0.341
9508,merge,near_merge_k3,0.33948856592178345,0.08212524652481079,0.0,1.0,1.0,6,0,0,2,7.225001454353332e-05,0.3749835545463947,0.3395
9509,merge,near_merge_k3,0.33927804231643677,0.09957629442214966,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37549367320331223,0.3393
9510,merge,near_merge_k3,0.33184343576431274,0.05606412887573242,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37682302330546635,0.3318
9511,merge,near_merge_k3,0.3420272469520569,0.13357919454574585,0.0,1.0,1.0,6,0,0,2,7.22500205039978e-05,0.3764691370840048,0.342
9515,merge,near_merge_k3,0.34890180826187134,0.17860770225524902,0.35244096300041117,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37525006933049937,0.3489
9526,merge,near_merge_k3,0.34459125995635986,0.04206818342208862,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3768836987290076,0.3446
9529,merge,near_merge_k3,0.3368830680847168,0.07781511545181274,0.0,1.0,1.0,6,0,0,2,7.225001454353332e-05,0.3776390265470706,0.3369
9534,merge,near_merge_k3,0.34318840503692627,0.04699850082397461,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37893515387588406,0.3432
9537,merge,near_merge_k3,0.3456267714500427,0.18296635150909424,0.401275222341505,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3773823114581138,0.3456
9541,merge,near_merge_k3,0.34472668170928955,0.16640114784240723,0.2094244458155587,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37631605735545426,0.3447
9544,merge,near_merge_k3,0.3450504541397095,0.2807905673980713,1.5212071596351355,1.0,1.0,6,0,0,2,7.224998474121094e-05,0.3730686402719474,0.3451
9546,merge,near_merge_k3,0.3459944725036621,0.08955824375152588,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37397061136972215,0.346
9547,merge,near_merge_k3,0.33929312229156494,0.11509871482849121,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3742715759361801,0.3393
9554,merge,near_merge_k3,0.34110498428344727,0.19428163766860962,0.5280678647187357,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37295878558918993,0.3411
9555,merge,near_merge_k3,0.3422102928161621,0.18967241048812866,0.47526578966956795,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37186945882050837,0.3422
9560,merge,near_merge_k3,0.3449922204017639,0.0897795557975769,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.372886921822506,0.345
9566,merge,near_merge_k3,0.34642595052719116,0.1725689172744751,0.2793327412629516,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3721468512947659,0.3464
9570,merge,near_merge_k3,0.3445339798927307,0.07888275384902954,0.0,1.0,1.0,6,0,0,2,7.22500205039978e-05,0.3733545110883087,0.3445
9571,merge,near_merge_k3,0.3418317437171936,0.25874996185302734,1.2665997614096036,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.37084406074241727,0.3418
9575,merge,near_merge_k3,0.3413328528404236,0.10805058479309082,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37159864297231376,0.3413
9576,merge,near_merge_k3,0.3418237566947937,0.19667541980743408,0.5554903933111272,1.0,1.0,6,0,0,2,7.225001454353332e-05,0.3705052702789337,0.3418
9580,merge,near_merge_k3,0.34038251638412476,0.05942857265472412,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.37226617179794586,0.3404
9583,merge,near_merge_k3,0.34561407566070557,0.16751587390899658,0.22144642658083277,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.3716892371399713,0.3456
9584,merge,near_merge_k3,0.3381351828575134,0.07308322191238403,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3730586489877265,0.3381
9589,merge,near_merge_k3,0.3437318801879883,0.2574467062950134,1.247173131807562,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3706038499630536,0.3437
9592,merge,near_merge_k3,0.343758761882782,0.0844494104385376,0.0,1.0,1.0,6,0,0,2,7.225000262260437e-05,0.3718544767579775,0.3438
9594,merge,near_merge_k3,0.3422078490257263,0.08721047639846802,0.0,1.0,1.0,6,0,0,2,7.225000858306885e-05,0.37292481955421036,0.3422
9595,merge,near_merge_k3,0.3438839316368103,0.08234882354736328,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3739853611278421,0.3439
9600,merge,near_merge_k3,0.3412020802497864,0.1465364694595337,0.0,1.0,1.0,6,0,0,2,7.22499966621399e-05,0.3736560956258672,0.3412
